File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF781KXP	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EBC	TF ChIP-seq	/human-donors/ENCDO000ACI/	EFO:0005349	GM18951	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3, 4	1_1, 2_1, 3_1, 4_1							/files/ENCFF379YYP/, /files/ENCFF476ZBD/, /files/ENCFF174MCQ/, /files/ENCFF083GTR/, /files/ENCFF280TVR/, /files/ENCFF356LFX/	391493	ENCODE Processing Pipeline	eac88ef548381e37ff2445ad4d8ccfe4		https://www.encodeproject.org/files/ENCFF781KXP/@@download/ENCFF781KXP.bed.gz				released	s3://encode-public/2020/12/10/b3a995d1-fca2-4272-ae64-9163bac9f843/ENCFF781KXP.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/b3a995d1-fca2-4272-ae64-9163bac9f843/ENCFF781KXP.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking	insufficient read depth, insufficient read length	extremely low read depth
ENCFF320YDU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EBC	TF ChIP-seq	/human-donors/ENCDO000ACI/	EFO:0005349	GM18951	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		4	4_1							/files/ENCFF356LFX/, /files/ENCFF379YYP/, /files/ENCFF280TVR/	191934	ENCODE Processing Pipeline	4bfeb0ad0a4970e2085bc5127bf48855		https://www.encodeproject.org/files/ENCFF320YDU/@@download/ENCFF320YDU.bed.gz				released	s3://encode-public/2020/12/10/e1fca88e-b486-4726-b19c-b7b1f0dd5da1/ENCFF320YDU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/e1fca88e-b486-4726-b19c-b7b1f0dd5da1/ENCFF320YDU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking	insufficient read depth, insufficient read length	extremely low read depth
ENCFF611YGQ	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EBC	TF ChIP-seq	/human-donors/ENCDO000ACI/	EFO:0005349	GM18951	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		3	3_1							/files/ENCFF356LFX/, /files/ENCFF083GTR/, /files/ENCFF280TVR/	361996	ENCODE Processing Pipeline	8b6fe6f0a5f1a6e1ea0471f69648725d		https://www.encodeproject.org/files/ENCFF611YGQ/@@download/ENCFF611YGQ.bed.gz				released	s3://encode-public/2020/12/10/93ad6d3b-15fa-4223-9746-7ecb7ec030f2/ENCFF611YGQ.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/93ad6d3b-15fa-4223-9746-7ecb7ec030f2/ENCFF611YGQ.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking	insufficient read depth, insufficient read length	extremely low read depth
ENCFF321SRI	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EBC	TF ChIP-seq	/human-donors/ENCDO000ACI/	EFO:0005349	GM18951	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3, 4	1_1, 2_1, 3_1, 4_1							/files/ENCFF379YYP/, /files/ENCFF476ZBD/, /files/ENCFF174MCQ/, /files/ENCFF083GTR/, /files/ENCFF280TVR/, /files/ENCFF356LFX/	375564	ENCODE Processing Pipeline	5a16a0b4b9d0de3d479541b24532e4f0		https://www.encodeproject.org/files/ENCFF321SRI/@@download/ENCFF321SRI.bed.gz				released	s3://encode-public/2020/12/10/99ceb4ac-f8d5-4d6a-8174-a6786dfb4e38/ENCFF321SRI.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/99ceb4ac-f8d5-4d6a-8174-a6786dfb4e38/ENCFF321SRI.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	mild to moderate bottlenecking	insufficient read depth, insufficient read length	extremely low read depth
ENCFF258NNN	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAY	TF ChIP-seq	/human-donors/ENCDO000ACH/	EFO:0005348	GM18526	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF574HMK/, /files/ENCFF313OCU/, /files/ENCFF112DUQ/, /files/ENCFF084RDR/, /files/ENCFF169ROU/, /files/ENCFF356LFX/, /files/ENCFF030IFB/	412209	ENCODE Processing Pipeline	d6572096ec49e43dc93001df3574f556		https://www.encodeproject.org/files/ENCFF258NNN/@@download/ENCFF258NNN.bed.gz				released	s3://encode-public/2020/12/10/cc6c726b-4a19-4126-811c-3b4dcbdb0671/ENCFF258NNN.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/cc6c726b-4a19-4126-811c-3b4dcbdb0671/ENCFF258NNN.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF043UAT	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAY	TF ChIP-seq	/human-donors/ENCDO000ACH/	EFO:0005348	GM18526	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF574HMK/, /files/ENCFF313OCU/, /files/ENCFF112DUQ/, /files/ENCFF084RDR/, /files/ENCFF169ROU/, /files/ENCFF356LFX/, /files/ENCFF030IFB/	316500	ENCODE Processing Pipeline	4ac7d5b750214aac24fd7f5941e24c66		https://www.encodeproject.org/files/ENCFF043UAT/@@download/ENCFF043UAT.bed.gz				released	s3://encode-public/2020/12/10/de7fee2e-af12-41c0-ad2f-0ccd04e67f70/ENCFF043UAT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/de7fee2e-af12-41c0-ad2f-0ccd04e67f70/ENCFF043UAT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF602FVA	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAY	TF ChIP-seq	/human-donors/ENCDO000ACH/	EFO:0005348	GM18526	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2, 3	1_1, 2_1, 3_1							/files/ENCFF574HMK/, /files/ENCFF313OCU/, /files/ENCFF112DUQ/, /files/ENCFF084RDR/, /files/ENCFF169ROU/, /files/ENCFF356LFX/, /files/ENCFF030IFB/	336867	ENCODE Processing Pipeline	624b514f3e2554d03920e103ee0a6743		https://www.encodeproject.org/files/ENCFF602FVA/@@download/ENCFF602FVA.bed.gz				released	s3://encode-public/2020/12/10/8eda68f9-0b26-4901-883f-f8218aec5f67/ENCFF602FVA.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/8eda68f9-0b26-4901-883f-f8218aec5f67/ENCFF602FVA.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF271YRU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAY	TF ChIP-seq	/human-donors/ENCDO000ACH/	EFO:0005348	GM18526	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		1	1_1							/files/ENCFF574HMK/, /files/ENCFF313OCU/, /files/ENCFF112DUQ/, /files/ENCFF084RDR/, /files/ENCFF356LFX/	204522	ENCODE Processing Pipeline	72f9b161d714560bfae2c993dd2b47dd		https://www.encodeproject.org/files/ENCFF271YRU/@@download/ENCFF271YRU.bed.gz				released	s3://encode-public/2020/12/10/fa303cf6-43f1-40ce-bdb9-cd3fe0265ffb/ENCFF271YRU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/fa303cf6-43f1-40ce-bdb9-cd3fe0265ffb/ENCFF271YRU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF622LXU	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAY	TF ChIP-seq	/human-donors/ENCDO000ACH/	EFO:0005348	GM18526	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		2	2_1							/files/ENCFF574HMK/, /files/ENCFF313OCU/, /files/ENCFF084RDR/, /files/ENCFF169ROU/, /files/ENCFF356LFX/	186068	ENCODE Processing Pipeline	39727ba6660aa255fdd23b67450cff87		https://www.encodeproject.org/files/ENCFF622LXU/@@download/ENCFF622LXU.bed.gz				released	s3://encode-public/2020/12/10/740e7cf7-9c2c-43b5-b656-5866baa0a4e8/ENCFF622LXU.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/740e7cf7-9c2c-43b5-b656-5866baa0a4e8/ENCFF622LXU.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF407XJT	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000EAY	TF ChIP-seq	/human-donors/ENCDO000ACH/	EFO:0005348	GM18526	cell line	Homo sapiens										POLR2A-human	DNA						2011-10-29	ENCODE		see document		3	3_1							/files/ENCFF574HMK/, /files/ENCFF313OCU/, /files/ENCFF084RDR/, /files/ENCFF356LFX/, /files/ENCFF030IFB/	210637	ENCODE Processing Pipeline	8729698f98c4fcb2a333ad53825940d8		https://www.encodeproject.org/files/ENCFF407XJT/@@download/ENCFF407XJT.bed.gz				released	s3://encode-public/2020/12/10/22b54b82-04a2-4093-9d65-e9234b3309f1/ENCFF407XJT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/10/22b54b82-04a2-4093-9d65-e9234b3309f1/ENCFF407XJT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released		insufficient read length	extremely low read depth
ENCFF885ZWB	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR825RBI	TF ChIP-seq	/human-donors/ENCDO793LXB/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens										POLR2A-human	DNA						2017-04-04	ENCODE			450-650	1	1_1							/files/ENCFF534HQX/, /files/ENCFF886IKL/, /files/ENCFF356LFX/	69589	ENCODE Processing Pipeline	1ac3f8729daf93edd401bbff62a0b3a5		https://www.encodeproject.org/files/ENCFF885ZWB/@@download/ENCFF885ZWB.bed.gz				released	s3://encode-public/2020/12/01/5e14f565-1134-4760-b91c-2d2323789f17/ENCFF885ZWB.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/01/5e14f565-1134-4760-b91c-2d2323789f17/ENCFF885ZWB.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking		
ENCFF552HDD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BKI	TF ChIP-seq	/human-donors/ENCDO000ACV/	EFO:0005718	Ishikawa	cell line	Homo sapiens	dimethyl sulfoxide	0.02 percent	1 hour							POLR2A-human	DNA						2011-07-18	ENCODE		see document		1	1_1							/files/ENCFF176EGF/, /files/ENCFF356LFX/, /files/ENCFF390NRD/	312790	ENCODE Processing Pipeline	8d2ae88474422f541c756465c918f9e9		https://www.encodeproject.org/files/ENCFF552HDD/@@download/ENCFF552HDD.bed.gz				released	s3://encode-public/2020/12/12/349f7ea2-20a6-42ca-819d-d34969ac286c/ENCFF552HDD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/12/349f7ea2-20a6-42ca-819d-d34969ac286c/ENCFF552HDD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF928FIX	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BKI	TF ChIP-seq	/human-donors/ENCDO000ACV/	EFO:0005718	Ishikawa	cell line	Homo sapiens	dimethyl sulfoxide	0.02 percent	1 hour							POLR2A-human	DNA						2011-07-18	ENCODE		see document		2	2_1							/files/ENCFF562CXR/, /files/ENCFF356LFX/, /files/ENCFF390NRD/	522152	ENCODE Processing Pipeline	a1a4f88c93d381f6b34cc54e1c27e98f		https://www.encodeproject.org/files/ENCFF928FIX/@@download/ENCFF928FIX.bed.gz				released	s3://encode-public/2020/12/12/ed53a22a-8b87-42cc-b5a5-d9aae4c39fe9/ENCFF928FIX.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/12/ed53a22a-8b87-42cc-b5a5-d9aae4c39fe9/ENCFF928FIX.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF385LSO	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BKI	TF ChIP-seq	/human-donors/ENCDO000ACV/	EFO:0005718	Ishikawa	cell line	Homo sapiens	dimethyl sulfoxide	0.02 percent	1 hour							POLR2A-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF562CXR/, /files/ENCFF356LFX/, /files/ENCFF176EGF/, /files/ENCFF390NRD/	519806	ENCODE Processing Pipeline	65babae343b036dee28ac866db37f4b6		https://www.encodeproject.org/files/ENCFF385LSO/@@download/ENCFF385LSO.bed.gz				released	s3://encode-public/2020/12/12/518efe19-f52e-4c1b-8713-e649225f9560/ENCFF385LSO.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/12/518efe19-f52e-4c1b-8713-e649225f9560/ENCFF385LSO.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read length, low read depth		
ENCFF808MXG	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BIK	TF ChIP-seq	/human-donors/ENCDO000ACA/	EFO:0002785	GM12891	cell line	Homo sapiens										POLR2A-human	DNA						2011-07-18	ENCODE		see document		1	1_1							/files/ENCFF301IVR/, /files/ENCFF356LFX/, /files/ENCFF994TBU/	330166	ENCODE Processing Pipeline	3e3245666eb29ed2db790ab1d5697368		https://www.encodeproject.org/files/ENCFF808MXG/@@download/ENCFF808MXG.bed.gz				released	s3://encode-public/2020/12/27/97fa8a56-d551-495d-8b19-4880e5801603/ENCFF808MXG.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/97fa8a56-d551-495d-8b19-4880e5801603/ENCFF808MXG.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	control low read depth, low read length, low read depth		
ENCFF822GJT	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BIK	TF ChIP-seq	/human-donors/ENCDO000ACA/	EFO:0002785	GM12891	cell line	Homo sapiens										POLR2A-human	DNA						2011-07-18	ENCODE		see document		2	2_1							/files/ENCFF301IVR/, /files/ENCFF356LFX/, /files/ENCFF468FSB/	374453	ENCODE Processing Pipeline	80426432b73c514c8d049b1b8fabb8a8		https://www.encodeproject.org/files/ENCFF822GJT/@@download/ENCFF822GJT.bed.gz				released	s3://encode-public/2020/12/27/05927872-56c6-4548-b7cc-6ca93077ea61/ENCFF822GJT.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/05927872-56c6-4548-b7cc-6ca93077ea61/ENCFF822GJT.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	control low read depth, low read length, low read depth		
ENCFF909CTD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000BIK	TF ChIP-seq	/human-donors/ENCDO000ACA/	EFO:0002785	GM12891	cell line	Homo sapiens										POLR2A-human	DNA						2011-07-18	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF301IVR/, /files/ENCFF356LFX/, /files/ENCFF994TBU/, /files/ENCFF468FSB/	475577	ENCODE Processing Pipeline	b970281f988cfd8c4328b8afc7407920		https://www.encodeproject.org/files/ENCFF909CTD/@@download/ENCFF909CTD.bed.gz				released	s3://encode-public/2020/12/27/f5131f85-f033-4df7-ade9-0ee91021d5c4/ENCFF909CTD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/f5131f85-f033-4df7-ade9-0ee91021d5c4/ENCFF909CTD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	control low read depth, low read length, low read depth		
ENCFF159GXE	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DPA	TF ChIP-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens	ethanol	0.01 percent	36.0 hour		insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6714/'], '@type': ['Target', 'Item'], 'name': 'SRC-human', 'label': 'SRC', '@id': '/targets/SRC-human/', 'title': 'SRC (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '8a4fb22e-1bea-11e3-bbe8-14109fe2b29d', 'status': 'released'}				POLR2A-human	DNA						2011-10-29	ENCODE		see document		1	1_1							/files/ENCFF785PIF/, /files/ENCFF356LFX/, /files/ENCFF710JCY/	463109	ENCODE Processing Pipeline	294fa6ed66c12a8e8c72689d31d510f4		https://www.encodeproject.org/files/ENCFF159GXE/@@download/ENCFF159GXE.bed.gz				released	s3://encode-public/2020/12/27/6cee30fc-80fe-407f-a3d3-d31f0f794929/ENCFF159GXE.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/6cee30fc-80fe-407f-a3d3-d31f0f794929/ENCFF159GXE.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, missing biosample characterization, moderate library complexity, missing genetic modification characterization		
ENCFF072ZEW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DPA	TF ChIP-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens	ethanol	0.01 percent	36.0 hour		insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6714/'], '@type': ['Target', 'Item'], 'name': 'SRC-human', 'label': 'SRC', '@id': '/targets/SRC-human/', 'title': 'SRC (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '8a4fb22e-1bea-11e3-bbe8-14109fe2b29d', 'status': 'released'}				POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF409JEG/, /files/ENCFF785PIF/, /files/ENCFF356LFX/, /files/ENCFF710JCY/	618427	ENCODE Processing Pipeline	d0e5bd6296f52f14a4f21854f81f5202		https://www.encodeproject.org/files/ENCFF072ZEW/@@download/ENCFF072ZEW.bed.gz				released	s3://encode-public/2020/12/27/965b3013-8a12-42bc-97c6-9160b7ca895e/ENCFF072ZEW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/965b3013-8a12-42bc-97c6-9160b7ca895e/ENCFF072ZEW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, missing biosample characterization, moderate library complexity, missing genetic modification characterization		
ENCFF099LGW	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000DPA	TF ChIP-seq	/human-donors/ENCDO000AAP/	EFO:0001200	MCF 10A	cell line	Homo sapiens	ethanol	0.01 percent	36.0 hour		insertion	{'schema_version': '14', 'aliases': [], 'organism': {'schema_version': '6', '@type': ['Organism', 'Item'], 'name': 'human', 'taxon_id': '9606', 'scientific_name': 'Homo sapiens', '@id': '/organisms/human/', 'uuid': '7745b647-ff15-4ff3-9ced-b897d4e2983c', 'status': 'released'}, 'genes': ['/genes/6714/'], '@type': ['Target', 'Item'], 'name': 'SRC-human', 'label': 'SRC', '@id': '/targets/SRC-human/', 'title': 'SRC (Homo sapiens)', 'investigated_as': ['cofactor'], 'uuid': '8a4fb22e-1bea-11e3-bbe8-14109fe2b29d', 'status': 'released'}				POLR2A-human	DNA						2011-10-29	ENCODE		see document		2	2_1							/files/ENCFF409JEG/, /files/ENCFF356LFX/, /files/ENCFF710JCY/	479226	ENCODE Processing Pipeline	504d82fb61017bb9c9f99eea511a06fb		https://www.encodeproject.org/files/ENCFF099LGW/@@download/ENCFF099LGW.bed.gz				released	s3://encode-public/2020/12/27/15e996c7-5417-4df9-9bb2-48ca712e3543/ENCFF099LGW.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2020/12/27/15e996c7-5417-4df9-9bb2-48ca712e3543/ENCFF099LGW.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.6.1 GRCh38	released	low read depth, low read length, mild to moderate bottlenecking, missing biosample characterization, moderate library complexity, missing genetic modification characterization		
ENCFF511ZSV	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	Interferon gamma		6.0 hour							POLR2A-human	DNA						2011-10-29	ENCODE		see document		1	1_1							/files/ENCFF023ECI/, /files/ENCFF356LFX/, /files/ENCFF618TKT/	240593	ENCODE Processing Pipeline	a9a1b5a167d1beaaae676190e6aaad00		https://www.encodeproject.org/files/ENCFF511ZSV/@@download/ENCFF511ZSV.bed.gz				released	s3://encode-public/2021/03/18/11811dbc-510c-42cf-b030-ad35a2fca901/ENCFF511ZSV.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/18/11811dbc-510c-42cf-b030-ad35a2fca901/ENCFF511ZSV.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	mixed read lengths, control low read depth	insufficient read depth, insufficient read length	
ENCFF215BYD	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	Interferon gamma		6.0 hour							POLR2A-human	DNA						2011-10-29	ENCODE		see document		1, 2	1_1, 2_1							/files/ENCFF023ECI/, /files/ENCFF364YVT/, /files/ENCFF356LFX/, /files/ENCFF618TKT/	366941	ENCODE Processing Pipeline	d88fbf9f9ca465d01985bf955cef2d6e		https://www.encodeproject.org/files/ENCFF215BYD/@@download/ENCFF215BYD.bed.gz				released	s3://encode-public/2021/03/18/bc3c70d9-c3d3-4307-8bac-dd94e0126d20/ENCFF215BYD.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/18/bc3c70d9-c3d3-4307-8bac-dd94e0126d20/ENCFF215BYD.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	mixed read lengths, control low read depth	insufficient read depth, insufficient read length	
ENCFF476DEM	bed narrowPeak	bed	narrowPeak	IDR thresholded peaks	GRCh38	ENCSR000FAW	TF ChIP-seq	/human-donors/ENCDO000AAD/	EFO:0002067	K562	cell line	Homo sapiens	Interferon gamma		6.0 hour							POLR2A-human	DNA						2011-10-29	ENCODE		see document		2	2_1							/files/ENCFF023ECI/, /files/ENCFF364YVT/, /files/ENCFF356LFX/	284321	ENCODE Processing Pipeline	1624a25952890b8cff9e6266b0d2387b		https://www.encodeproject.org/files/ENCFF476DEM/@@download/ENCFF476DEM.bed.gz				released	s3://encode-public/2021/03/18/2abb6d10-767e-45a2-ad30-c2d2c1fe8b79/ENCFF476DEM.bed.gz	https://datasetencode.blob.core.windows.net/dataset/2021/03/18/2abb6d10-767e-45a2-ad30-c2d2c1fe8b79/ENCFF476DEM.bed.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.7.1 GRCh38	released	mixed read lengths, control low read depth	insufficient read depth, insufficient read length	
