File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF735STY	tsv	tsv		microRNA quantifications	GRCh38	ENCSR384ONW	microRNA-seq	/human-donors/ENCDO791UJG/	NTR:0000499	activated CD4-positive, alpha-beta memory T cell	primary cell	Homo sapiens	anti-CD3 and anti-CD28 coated beads		36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF123QLG/, /files/ENCFF018HDK/, /files/ENCFF470CZH/	46498	ENCODE Processing Pipeline	58b760574a3a2eeef800538c306b4e4f		https://www.encodeproject.org/files/ENCFF735STY/@@download/ENCFF735STY.tsv	V29			released	s3://encode-public/2022/01/28/cb05ab49-1109-4725-b516-60b67d66af3b/ENCFF735STY.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/cb05ab49-1109-4725-b516-60b67d66af3b/ENCFF735STY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline number of aligned reads, borderline replicate concordance		
ENCFF661ORU	tsv	tsv		microRNA quantifications	GRCh38	ENCSR135RRX	microRNA-seq	/human-donors/ENCDO999WDR/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF627XGC/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46970	ENCODE Processing Pipeline	0a6fd0f52e70163ebce3871a4aebe9a9		https://www.encodeproject.org/files/ENCFF661ORU/@@download/ENCFF661ORU.tsv	V29			released	s3://encode-public/2022/06/24/eda1b8e2-75b4-40b0-b389-ae047b4a9592/ENCFF661ORU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/eda1b8e2-75b4-40b0-b389-ae047b4a9592/ENCFF661ORU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF640FKU	tsv	tsv		microRNA quantifications	GRCh38	ENCSR650DHI	microRNA-seq	/human-donors/ENCDO853VGZ/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF784FDW/, /files/ENCFF123QLG/	46968	ENCODE Processing Pipeline	74ce272281e33a26ce7ef57e6c3ed2c5		https://www.encodeproject.org/files/ENCFF640FKU/@@download/ENCFF640FKU.tsv	V29			released	s3://encode-public/2022/06/24/b301f356-9a36-48bb-a833-3649a82cd7bc/ENCFF640FKU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/b301f356-9a36-48bb-a833-3649a82cd7bc/ENCFF640FKU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF992BLR	tsv	tsv		microRNA quantifications	GRCh38	ENCSR426AVN	microRNA-seq	/human-donors/ENCDO907CMO/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF123QLG/, /files/ENCFF792ORT/	46967	ENCODE Processing Pipeline	9e5084b181f192ecf5233b01fc069bee		https://www.encodeproject.org/files/ENCFF992BLR/@@download/ENCFF992BLR.tsv	V29			released	s3://encode-public/2022/07/21/631b6f1b-2a57-4667-b6b8-3a2c4b22ba57/ENCFF992BLR.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/07/21/631b6f1b-2a57-4667-b6b8-3a2c4b22ba57/ENCFF992BLR.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF921QOA	tsv	tsv		microRNA quantifications	GRCh38	ENCSR493UZT	microRNA-seq	/human-donors/ENCDO427VQK/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-08-01	ENCODE			<30	1	1_1							/files/ENCFF367YKU/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47011	ENCODE Processing Pipeline	4920e43992de0a4d16e2d899bce3a439		https://www.encodeproject.org/files/ENCFF921QOA/@@download/ENCFF921QOA.tsv	V29			released	s3://encode-public/2022/06/24/221618d2-527f-4b74-a40f-0e8949c31f8d/ENCFF921QOA.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/06/24/221618d2-527f-4b74-a40f-0e8949c31f8d/ENCFF921QOA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF847WMB	tsv	tsv		microRNA quantifications	GRCh38	ENCSR076EJO	microRNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											miRNA					unstranded	2021-12-03	ENCODE			<30	1	1_1							/files/ENCFF851UBT/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46611	ENCODE Processing Pipeline	fc7447fab66b2a7253784c9c940b9ef8		https://www.encodeproject.org/files/ENCFF847WMB/@@download/ENCFF847WMB.tsv	V29			released	s3://encode-public/2021/11/24/7c067ada-9732-4932-8761-270fbf5910f9/ENCFF847WMB.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/11/24/7c067ada-9732-4932-8761-270fbf5910f9/ENCFF847WMB.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF559LQV	tsv	tsv		microRNA quantifications	GRCh38	ENCSR076EJO	microRNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											miRNA					unstranded	2021-12-03	ENCODE			<30	2	2_1							/files/ENCFF402IMS/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46487	ENCODE Processing Pipeline	077f7f4e547c1c77fd0fbe67058d9625		https://www.encodeproject.org/files/ENCFF559LQV/@@download/ENCFF559LQV.tsv	V29			released	s3://encode-public/2021/11/24/744c5e59-9649-4675-a75b-90511717023f/ENCFF559LQV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/11/24/744c5e59-9649-4675-a75b-90511717023f/ENCFF559LQV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF087HBE	tsv	tsv		microRNA quantifications	GRCh38	ENCSR641JYN	microRNA-seq	/human-donors/ENCDO166AGR/	CL:0000900	naive thymus-derived CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF706RXW/	46306	ENCODE Processing Pipeline	e6c6402dff0568db00e8fa56ad20d836		https://www.encodeproject.org/files/ENCFF087HBE/@@download/ENCFF087HBE.tsv	V29			released	s3://encode-public/2022/01/28/80a17769-8084-49f8-9bf5-39ba774bd8c6/ENCFF087HBE.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/80a17769-8084-49f8-9bf5-39ba774bd8c6/ENCFF087HBE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed		
ENCFF905HDC	tsv	tsv		microRNA quantifications	GRCh38	ENCSR121NOY	microRNA-seq	/human-donors/ENCDO411EVD/	UBERON:0002078	right cardiac atrium	tissue	Homo sapiens											miRNA					unstranded	2020-10-08	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF558BYQ/, /files/ENCFF123QLG/	46513	ENCODE Processing Pipeline	aa4372453fd0eb7fddeb56469630fcb8		https://www.encodeproject.org/files/ENCFF905HDC/@@download/ENCFF905HDC.tsv	V29			released	s3://encode-public/2020/09/30/ff48fcaf-aef4-4794-abaf-eb02e3ac8ffc/ENCFF905HDC.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/09/30/ff48fcaf-aef4-4794-abaf-eb02e3ac8ffc/ENCFF905HDC.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF617ZHY	tsv	tsv		microRNA quantifications	GRCh38	ENCSR379NYN	microRNA-seq	/human-donors/ENCDO250PFZ/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-06-03	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF123QLG/, /files/ENCFF975KUR/	46797	ENCODE Processing Pipeline	dbf90a4da6504296956f737499785eef		https://www.encodeproject.org/files/ENCFF617ZHY/@@download/ENCFF617ZHY.tsv	V29			released	s3://encode-public/2022/01/28/e744fe55-09b7-41e5-b3bb-3256f87aa84f/ENCFF617ZHY.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/e744fe55-09b7-41e5-b3bb-3256f87aa84f/ENCFF617ZHY.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF147DOW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR211KOS	microRNA-seq	/human-donors/ENCDO730UYW/	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens											miRNA					unstranded	2022-06-03	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF147DIO/, /files/ENCFF123QLG/	46614	ENCODE Processing Pipeline	0ffc1ac20e0616f6b9bc13e23db32606		https://www.encodeproject.org/files/ENCFF147DOW/@@download/ENCFF147DOW.tsv	V29			released	s3://encode-public/2022/01/28/fe8ff0f5-be47-481d-ab26-9c34c004df20/ENCFF147DOW.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/fe8ff0f5-be47-481d-ab26-9c34c004df20/ENCFF147DOW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF238YTG	tsv	tsv		microRNA quantifications	GRCh38	ENCSR349RCY	microRNA-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											miRNA					unstranded	2021-12-03	ENCODE			<30	1	1_1							/files/ENCFF123QLG/, /files/ENCFF863YYQ/, /files/ENCFF470CZH/	46382	ENCODE Processing Pipeline	8ed24444bfcb9308c28b576a29c47c78		https://www.encodeproject.org/files/ENCFF238YTG/@@download/ENCFF238YTG.tsv	V29			released	s3://encode-public/2021/11/24/f004b832-cbca-43a9-9fc9-41bd459f88dd/ENCFF238YTG.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/11/24/f004b832-cbca-43a9-9fc9-41bd459f88dd/ENCFF238YTG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF093TOS	tsv	tsv		microRNA quantifications	GRCh38	ENCSR349RCY	microRNA-seq	/human-donors/ENCDO647UHQ/	EFO:0002847	PC-9	cell line	Homo sapiens											miRNA					unstranded	2021-12-03	ENCODE			<30	2	2_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF991OHJ/	46464	ENCODE Processing Pipeline	2d777416e1d8d00f995102bc272e9b6f		https://www.encodeproject.org/files/ENCFF093TOS/@@download/ENCFF093TOS.tsv	V29			released	s3://encode-public/2021/11/24/cb4969d0-90ea-490b-b069-6a9fc1b75758/ENCFF093TOS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/11/24/cb4969d0-90ea-490b-b069-6a9fc1b75758/ENCFF093TOS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads, borderline replicate concordance		
ENCFF639FBD	tsv	tsv		microRNA quantifications	GRCh38	ENCSR621NPL	microRNA-seq	/human-donors/ENCDO394DKX/	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											miRNA					unstranded	2021-06-01	ENCODE			<30	1	1_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF859BHM/	46366	ENCODE Processing Pipeline	4de19dd6a958e45804f09e0d8eabc8bc		https://www.encodeproject.org/files/ENCFF639FBD/@@download/ENCFF639FBD.tsv	V29			released	s3://encode-public/2021/02/09/0a03e59e-8bf4-4729-8b93-0b8bd14e0718/ENCFF639FBD.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/02/09/0a03e59e-8bf4-4729-8b93-0b8bd14e0718/ENCFF639FBD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF965LNA	tsv	tsv		microRNA quantifications	GRCh38	ENCSR621NPL	microRNA-seq	/human-donors/ENCDO394DKX/	CL:0000624	CD4-positive, alpha-beta T cell	primary cell	Homo sapiens											miRNA					unstranded	2021-06-01	ENCODE			<30	2	2_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF977CAS/	46466	ENCODE Processing Pipeline	80bf3d65c4bffb435ba52f92a8cf10b1		https://www.encodeproject.org/files/ENCFF965LNA/@@download/ENCFF965LNA.tsv	V29			released	s3://encode-public/2021/02/09/9bbf77e9-a9b8-4088-87bf-d0fc5f9c6c0b/ENCFF965LNA.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/02/09/9bbf77e9-a9b8-4088-87bf-d0fc5f9c6c0b/ENCFF965LNA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF176ICG	tsv	tsv		microRNA quantifications	GRCh38	ENCSR077VTG	microRNA-seq	/human-donors/ENCDO791UJG/	NTR:0000497	activated naive CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	5 hour, 36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF230RYE/, /files/ENCFF123QLG/	46338	ENCODE Processing Pipeline	97f9dddbfe62100c355ede783baae0f9		https://www.encodeproject.org/files/ENCFF176ICG/@@download/ENCFF176ICG.tsv	V29			released	s3://encode-public/2022/01/28/b1e59169-b285-48bc-aba0-220ff1dea585/ENCFF176ICG.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/b1e59169-b285-48bc-aba0-220ff1dea585/ENCFF176ICG.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF907BQU	tsv	tsv		microRNA quantifications	GRCh38	ENCSR077VTG	microRNA-seq	/human-donors/ENCDO791UJG/	NTR:0000497	activated naive CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL	5 hour, 36 hour								miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF460WOS/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	46217	ENCODE Processing Pipeline	9ab477f1746e1a6336b7b779b69a13c3		https://www.encodeproject.org/files/ENCFF907BQU/@@download/ENCFF907BQU.tsv	V29			released	s3://encode-public/2022/01/28/9fe8d7e2-4bce-4182-b3ce-858293b68ea5/ENCFF907BQU.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/9fe8d7e2-4bce-4182-b3ce-858293b68ea5/ENCFF907BQU.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed, borderline replicate concordance		
ENCFF123UQX	tsv	tsv		microRNA quantifications	GRCh38	ENCSR583BQO	microRNA-seq	/human-donors/ENCDO781BMZ/	CL:0000625	CD8-positive, alpha-beta T cell	primary cell	Homo sapiens											miRNA					unstranded	2022-02-12	ENCODE			<30	2	2_1							/files/ENCFF470CZH/, /files/ENCFF153PPY/, /files/ENCFF123QLG/	46471	ENCODE Processing Pipeline	b9a39adb076a734e4c4c540d948f2ea5		https://www.encodeproject.org/files/ENCFF123UQX/@@download/ENCFF123UQX.tsv	V29			released	s3://encode-public/2022/01/28/0075152f-8c67-47fc-86c2-d65cd3eb88a2/ENCFF123UQX.tsv	https://datasetencode.blob.core.windows.net/dataset/2022/01/28/0075152f-8c67-47fc-86c2-d65cd3eb88a2/ENCFF123UQX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline microRNAs expressed		
ENCFF645YXV	tsv	tsv		microRNA quantifications	GRCh38	ENCSR877HZT	microRNA-seq	/human-donors/ENCDO520EJG/	UBERON:0008953	lower lobe of left lung	tissue	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF123QLG/, /files/ENCFF394GWE/	46920	ENCODE Processing Pipeline	e73522b925c6f4890f7564130c8f3b1c		https://www.encodeproject.org/files/ENCFF645YXV/@@download/ENCFF645YXV.tsv	V29			released	s3://encode-public/2020/08/19/cb9b4f95-8e26-4135-8c29-ea7b376dd108/ENCFF645YXV.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/cb9b4f95-8e26-4135-8c29-ea7b376dd108/ENCFF645YXV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF520TSX	tsv	tsv		microRNA quantifications	GRCh38	ENCSR527FYM	microRNA-seq	/human-donors/ENCDO336AAA/	CL:0000127	astrocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF569UQZ/, /files/ENCFF123QLG/	47540	ENCODE Processing Pipeline	6e376c12484148a95326d0bed829b382		https://www.encodeproject.org/files/ENCFF520TSX/@@download/ENCFF520TSX.tsv	V29			released	s3://encode-public/2020/08/19/1cb23055-d131-40ce-9170-eeaa3c57fa30/ENCFF520TSX.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/1cb23055-d131-40ce-9170-eeaa3c57fa30/ENCFF520TSX.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF174IVI	tsv	tsv		microRNA quantifications	GRCh38	ENCSR527FYM	microRNA-seq	/human-donors/ENCDO336AAA/	CL:0000127	astrocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	2	2_1							/files/ENCFF519YSJ/, /files/ENCFF470CZH/, /files/ENCFF123QLG/	47190	ENCODE Processing Pipeline	3b34355544288811c3b9924834cc4c4f		https://www.encodeproject.org/files/ENCFF174IVI/@@download/ENCFF174IVI.tsv	V29			released	s3://encode-public/2020/08/19/c82db9e5-54c8-4804-a6e3-e79d150dc682/ENCFF174IVI.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/c82db9e5-54c8-4804-a6e3-e79d150dc682/ENCFF174IVI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released			
ENCFF045TDA	tsv	tsv		microRNA quantifications	GRCh38	ENCSR153MHB	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	3	3_1							/files/ENCFF470CZH/, /files/ENCFF309UPU/, /files/ENCFF123QLG/	46413	ENCODE Processing Pipeline	df4c6b8539e5381431a9458dae87ce21		https://www.encodeproject.org/files/ENCFF045TDA/@@download/ENCFF045TDA.tsv	V29			released	s3://encode-public/2020/08/19/4ac16b8c-1bad-4ccf-b98f-89ac5b97afd0/ENCFF045TDA.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/4ac16b8c-1bad-4ccf-b98f-89ac5b97afd0/ENCFF045TDA.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads		
ENCFF156WYO	tsv	tsv		microRNA quantifications	GRCh38	ENCSR153MHB	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	1	1_1							/files/ENCFF470CZH/, /files/ENCFF417ZXW/, /files/ENCFF123QLG/	46350	ENCODE Processing Pipeline	7d4263e1d398d2e554b65bbed7d5d630		https://www.encodeproject.org/files/ENCFF156WYO/@@download/ENCFF156WYO.tsv	V29			released	s3://encode-public/2020/08/19/f99873c3-51b5-4b67-bf00-e2544f0d738e/ENCFF156WYO.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/f99873c3-51b5-4b67-bf00-e2544f0d738e/ENCFF156WYO.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads		
ENCFF596SHW	tsv	tsv		microRNA quantifications	GRCh38	ENCSR153MHB	microRNA-seq	/human-donors/ENCDO222AAA/	CL:0000138	chondrocyte	in vitro differentiated cells	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	2	2_1							/files/ENCFF470CZH/, /files/ENCFF208FPB/, /files/ENCFF123QLG/	46473	ENCODE Processing Pipeline	f588efec69d85dc286e3873574ecbebb		https://www.encodeproject.org/files/ENCFF596SHW/@@download/ENCFF596SHW.tsv	V29			released	s3://encode-public/2020/08/19/fa01ac9a-4839-4e91-ad47-5d2486443042/ENCFF596SHW.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/fa01ac9a-4839-4e91-ad47-5d2486443042/ENCFF596SHW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads		
ENCFF343RGE	tsv	tsv		microRNA quantifications	GRCh38	ENCSR770HBF	microRNA-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											miRNA					unstranded	2018-09-20	ENCODE			<30	1	1_1							/files/ENCFF878BGO/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47189	ENCODE Processing Pipeline	525b72bd87ca949a88996d0996fe59c8		https://www.encodeproject.org/files/ENCFF343RGE/@@download/ENCFF343RGE.tsv	V29			released	s3://encode-public/2019/09/16/37d63622-f874-46ce-b133-3aff05862f0a/ENCFF343RGE.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/37d63622-f874-46ce-b133-3aff05862f0a/ENCFF343RGE.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF652ODI	tsv	tsv		microRNA quantifications	GRCh38	ENCSR770HBF	microRNA-seq	/human-donors/ENCDO000AAK/	EFO:0002784	GM12878	cell line	Homo sapiens											miRNA					unstranded	2018-09-20	ENCODE			<30	2	2_1							/files/ENCFF440XMV/, /files/ENCFF123QLG/, /files/ENCFF470CZH/	47049	ENCODE Processing Pipeline	889b52faa8468a9ef03fef6c7f255b3b		https://www.encodeproject.org/files/ENCFF652ODI/@@download/ENCFF652ODI.tsv	V29			released	s3://encode-public/2019/09/16/77d4b0e7-1d42-4548-9891-a9913aad6c6c/ENCFF652ODI.tsv	https://datasetencode.blob.core.windows.net/dataset/2019/09/16/77d4b0e7-1d42-4548-9891-a9913aad6c6c/ENCFF652ODI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	released			
ENCFF080DVI	tsv	tsv		microRNA quantifications	GRCh38	ENCSR763RNR	microRNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											miRNA					unstranded	2020-09-01	ENCODE			<30	1	1_1							/files/ENCFF123QLG/, /files/ENCFF470CZH/, /files/ENCFF303KFO/	46463	ENCODE Processing Pipeline	2ed00422fa0544619bec37dfcebefd02		https://www.encodeproject.org/files/ENCFF080DVI/@@download/ENCFF080DVI.tsv	V29			released	s3://encode-public/2020/08/19/0a74b335-fb76-4326-852e-60f8e7b0d2c6/ENCFF080DVI.tsv	https://datasetencode.blob.core.windows.net/dataset/2020/08/19/0a74b335-fb76-4326-852e-60f8e7b0d2c6/ENCFF080DVI.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v1.2.0 GRCh38 V29	released	borderline number of aligned reads		
