Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of cellular extravasation (GO:0002693)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	CD99
GO_Biological_Process_2021	positive regulation of cellular respiration (GO:1901857)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	IL4
GO_Biological_Process_2021	regulation of T-helper 2 cell cytokine production (GO:2000551)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	IL4
GO_Biological_Process_2021	positive regulation of dendrite development (GO:1900006)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	KHDC3L
GO_Biological_Process_2021	glycerol metabolic process (GO:0006071)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	GK2
GO_Biological_Process_2021	response to hydroxyurea (GO:0072710)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	DDI1
GO_Biological_Process_2021	positive regulation of interleukin-13 production (GO:0032736)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	IL4
GO_Biological_Process_2021	humoral immune response mediated by circulating immunoglobulin (GO:0002455)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	IGLL1
GO_Biological_Process_2021	rhodopsin mediated signaling pathway (GO:0016056)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	GNAT1
GO_Biological_Process_2021	positive regulation of voltage-gated potassium channel activity (GO:1903818)	1/11	5.092726e-01	9.999961e-01	0	0	1.496565e+00	1.009840e+00	LRRC52
GO_Biological_Process_2021	development of primary male sexual characteristics (GO:0046546)	3/43	5.105744e-01	9.999961e-01	0	0	1.122420e+00	7.545120e-01	PRKACG;ADAM20;RBMY1B
GO_Biological_Process_2021	male gonad development (GO:0008584)	3/43	5.105744e-01	9.999961e-01	0	0	1.122420e+00	7.545120e-01	PRKACG;ADAM20;RBMY1B
GO_Biological_Process_2021	negative regulation of endothelial cell apoptotic process (GO:2000352)	2/27	5.112359e-01	9.999961e-01	0	0	1.197250e+00	8.032641e-01	IL4;IL13
GO_Biological_Process_2021	cellular response to cadmium ion (GO:0071276)	2/27	5.112359e-01	9.999961e-01	0	0	1.197250e+00	8.032641e-01	MT4;MT1B
GO_Biological_Process_2021	apical junction assembly (GO:0043297)	4/60	5.233864e-01	9.999961e-01	0	0	1.068912e+00	6.920516e-01	CLDN25;CLDN24;CLDN34;CLDN17
GO_Biological_Process_2021	mRNA stabilization (GO:0048255)	3/44	5.262394e-01	9.999961e-01	0	0	1.094985e+00	7.029796e-01	DAZ4;DAZ3;DAZ2
GO_Biological_Process_2021	visual perception (GO:0007601)	6/93	5.307811e-01	9.999961e-01	0	0	1.031994e+00	6.536707e-01	CRYGB;RBP3;CABP2;CRYBB2;GNAT1;ARR3
GO_Biological_Process_2021	regulation of B cell activation (GO:0050864)	2/28	5.309594e-01	9.999961e-01	0	0	1.151141e+00	7.287522e-01	IL4;IGLL1
GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)	2/28	5.309594e-01	9.999961e-01	0	0	1.151141e+00	7.287522e-01	MT4;MT1B
GO_Biological_Process_2021	regulation of immunoglobulin production (GO:0002637)	2/28	5.309594e-01	9.999961e-01	0	0	1.151141e+00	7.287522e-01	IL21;IL4
GO_Biological_Process_2021	protein localization to Golgi apparatus (GO:0034067)	2/28	5.309594e-01	9.999961e-01	0	0	1.151141e+00	7.287522e-01	ARL5C;LACRT
GO_Biological_Process_2021	purine nucleotide biosynthetic process (GO:0006164)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	PRPS1L1
GO_Biological_Process_2021	brain morphogenesis (GO:0048854)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	MKKS
GO_Biological_Process_2021	calcineurin-mediated signaling (GO:0097720)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	LACRT
GO_Biological_Process_2021	cellular response to nitrogen levels (GO:0043562)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	BECN2
GO_Biological_Process_2021	cellular response to nitrogen starvation (GO:0006995)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	BECN2
GO_Biological_Process_2021	cochlea morphogenesis (GO:0090103)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	DCANP1
GO_Biological_Process_2021	nuclear body organization (GO:0030575)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	USP50
GO_Biological_Process_2021	regulation of MHC class II biosynthetic process (GO:0045346)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	IL4
GO_Biological_Process_2021	regulation of myoblast fusion (GO:1901739)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	IL4
GO_Biological_Process_2021	phasic smooth muscle contraction (GO:0014821)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	DCANP1
GO_Biological_Process_2021	glutamine metabolic process (GO:0006541)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	GLYATL1B
GO_Biological_Process_2021	mRNA transcription (GO:0009299)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	FOXE3
GO_Biological_Process_2021	negative regulation by host of viral process (GO:0044793)	1/12	5.400335e-01	9.999961e-01	0	0	1.360441e+00	8.382008e-01	ZBED1
GO_Biological_Process_2021	glycolytic process (GO:0006096)	2/29	5.501322e-01	9.999961e-01	0	0	1.108447e+00	6.624039e-01	PGAM4;PGK2
GO_Biological_Process_2021	response to cadmium ion (GO:0046686)	2/29	5.501322e-01	9.999961e-01	0	0	1.108447e+00	6.624039e-01	MT4;MT1B
GO_Biological_Process_2021	response to zinc ion (GO:0010043)	2/29	5.501322e-01	9.999961e-01	0	0	1.108447e+00	6.624039e-01	MT4;MT1B
GO_Biological_Process_2021	sensory perception of light stimulus (GO:0050953)	6/95	5.518937e-01	9.999961e-01	0	0	1.008695e+00	5.995681e-01	CRYGB;RBP3;CABP2;CRYBB2;GNAT1;ARR3
GO_Biological_Process_2021	neuropeptide signaling pathway (GO:0007218)	4/63	5.624606e-01	9.999961e-01	0	0	1.014398e+00	5.837193e-01	NPBWR1;NPVF;NPBWR2;RXFP3
GO_Biological_Process_2021	negative regulation of interleukin-1 production (GO:0032692)	2/30	5.687459e-01	9.999961e-01	0	0	1.068802e+00	6.031480e-01	GHSR;PYDC2
GO_Biological_Process_2021	regulation of natural killer cell mediated cytotoxicity (GO:0042269)	2/30	5.687459e-01	9.999961e-01	0	0	1.068802e+00	6.031480e-01	IL21;CLEC12B
GO_Biological_Process_2021	plasma membrane invagination (GO:0099024)	2/30	5.687459e-01	9.999961e-01	0	0	1.068802e+00	6.031480e-01	VAMP7;IGLL1
GO_Biological_Process_2021	positive regulation of B cell proliferation (GO:0030890)	2/30	5.687459e-01	9.999961e-01	0	0	1.068802e+00	6.031480e-01	IL21;IL4
GO_Biological_Process_2021	positive regulation of endopeptidase activity (GO:0010950)	2/30	5.687459e-01	9.999961e-01	0	0	1.068802e+00	6.031480e-01	SEMG2;USP50
GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)	2/30	5.687459e-01	9.999961e-01	0	0	1.068802e+00	6.031480e-01	MT4;MT1B
GO_Biological_Process_2021	negative regulation of CD4-positive, alpha-beta T cell activation (GO:2000515)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	TARM1
GO_Biological_Process_2021	negative regulation of chromatin organization (GO:1905268)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	H1-6
GO_Biological_Process_2021	negative regulation of chromatin silencing (GO:0031936)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	H1-6
GO_Biological_Process_2021	negative regulation of gene silencing (GO:0060969)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	H1-6
GO_Biological_Process_2021	regulation of interleukin-5 production (GO:0032674)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	CRLF2
GO_Biological_Process_2021	cranial nerve development (GO:0021545)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	DCANP1
GO_Biological_Process_2021	pentose-phosphate shunt (GO:0006098)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	RPEL1
GO_Biological_Process_2021	embryonic hemopoiesis (GO:0035162)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	IL3
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	CRLF2
GO_Biological_Process_2021	positive regulation of calcineurin-mediated signaling (GO:0106058)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	LACRT
GO_Biological_Process_2021	positive regulation of calcineurin-NFAT signaling cascade (GO:0070886)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	LACRT
GO_Biological_Process_2021	positive regulation of calcium-mediated signaling (GO:0050850)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	LACRT
GO_Biological_Process_2021	high-density lipoprotein particle assembly (GO:0034380)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	PRKACG
GO_Biological_Process_2021	sphingoid biosynthetic process (GO:0046520)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	ACER1
GO_Biological_Process_2021	sphingosine biosynthetic process (GO:0046512)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	ACER1
GO_Biological_Process_2021	spinal cord development (GO:0021510)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	DBX1
GO_Biological_Process_2021	positive regulation of purine nucleotide biosynthetic process (GO:1900373)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	IL4
GO_Biological_Process_2021	mature B cell differentiation involved in immune response (GO:0002313)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	IL21
GO_Biological_Process_2021	positive regulation of steroid metabolic process (GO:0045940)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	FSHB
GO_Biological_Process_2021	mitotic DNA integrity checkpoint signaling (GO:0044774)	1/13	5.688676e-01	9.999961e-01	0	0	1.247005e+00	7.034448e-01	HUS1B
GO_Biological_Process_2021	negative regulation of inflammatory response (GO:0050728)	13/212	5.727085e-01	9.999961e-01	0	0	9.771600e-01	5.446480e-01	GHSR;GPR45;FSHB;GPR32;IL13;GPR31;TAAR1;NPS;IL4;MC3R;PRKACG;PYDC2;GPHB5
GO_Biological_Process_2021	bone morphogenesis (GO:0060349)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	IFITM5
GO_Biological_Process_2021	cardiolipin metabolic process (GO:0032048)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	THEM5
GO_Biological_Process_2021	negative regulation of neuroinflammatory response (GO:0150079)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	IL4
GO_Biological_Process_2021	negative regulation of secretion (GO:0051048)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	DCANP1
GO_Biological_Process_2021	regulation of histone deacetylation (GO:0031063)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	USP17L2
GO_Biological_Process_2021	neuromuscular process controlling balance (GO:0050885)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	DCANP1
GO_Biological_Process_2021	endothelial cell differentiation (GO:0045446)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	SETSIP
GO_Biological_Process_2021	genitalia development (GO:0048806)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	DCANP1
GO_Biological_Process_2021	positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	PAEP
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	IL4
GO_Biological_Process_2021	positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	LRRC52
GO_Biological_Process_2021	positive regulation of transmembrane transport (GO:0034764)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	GH1
GO_Biological_Process_2021	positive regulation of type 2 immune response (GO:0002830)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	IL4
GO_Biological_Process_2021	potassium ion export across plasma membrane (GO:0097623)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	KCNK18
GO_Biological_Process_2021	myeloid dendritic cell activation (GO:0001773)	1/14	5.958955e-01	9.999961e-01	0	0	1.151020e+00	5.958714e-01	IL4
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	2/32	6.042777e-01	9.999961e-01	0	0	9.974420e-01	5.024329e-01	IL4;IL13
GO_Biological_Process_2021	protein K63-linked deubiquitination (GO:0070536)	2/32	6.042777e-01	9.999961e-01	0	0	9.974420e-01	5.024329e-01	USP50;USP17L2
GO_Biological_Process_2021	positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	8/134	6.072868e-01	9.999961e-01	0	0	9.496271e-01	4.736304e-01	IL4;IL21;GH1;IL3;CSH2;CSH1;CSHL1;LACRT
GO_Biological_Process_2021	acute-phase response (GO:0006953)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	IL22
GO_Biological_Process_2021	androgen receptor signaling pathway (GO:0030521)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	SCGB2A2
GO_Biological_Process_2021	C21-steroid hormone biosynthetic process (GO:0006700)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	FSHB
GO_Biological_Process_2021	negative regulation of leukocyte activation (GO:0002695)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	IL4
GO_Biological_Process_2021	negative regulation of leukocyte mediated cytotoxicity (GO:0001911)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	CLEC12B
GO_Biological_Process_2021	regulation of cytoplasmic translation (GO:2000765)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	ZCCHC13
GO_Biological_Process_2021	negative regulation of protein processing (GO:0010955)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	USP17L2
GO_Biological_Process_2021	nucleosome positioning (GO:0016584)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	H1-6
GO_Biological_Process_2021	detection of mechanical stimulus involved in sensory perception (GO:0050974)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	MKKS
GO_Biological_Process_2021	phototransduction, visible light (GO:0007603)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	GNAT1
GO_Biological_Process_2021	establishment of spindle localization (GO:0051293)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	NLRP5
GO_Biological_Process_2021	regulation of secretion (GO:0051046)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	LACRT
GO_Biological_Process_2021	regulation of synaptic transmission, GABAergic (GO:0032228)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	NPS
GO_Biological_Process_2021	positive regulation of double-strand break repair via homologous recombination (GO:1905168)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	KHDC3L
GO_Biological_Process_2021	glucuronate metabolic process (GO:0019585)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	UGT1A3
GO_Biological_Process_2021	response to acidic pH (GO:0010447)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	GPR31
GO_Biological_Process_2021	heterocycle biosynthetic process (GO:0018130)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	PRG3
GO_Biological_Process_2021	icosanoid biosynthetic process (GO:0046456)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	PRG3
GO_Biological_Process_2021	positive regulation of lyase activity (GO:0051349)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	FTMT
GO_Biological_Process_2021	positive regulation of osteoclast differentiation (GO:0045672)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	IL17A
GO_Biological_Process_2021	positive regulation of pattern recognition receptor signaling pathway (GO:0062208)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	USP17L2
GO_Biological_Process_2021	superoxide anion generation (GO:0042554)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	PRG3
GO_Biological_Process_2021	positive regulation of secretion (GO:0051047)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	LACRT
GO_Biological_Process_2021	mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	HUS1B
GO_Biological_Process_2021	modulation by host of viral genome replication (GO:0044827)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	ZBED1
GO_Biological_Process_2021	vitamin D metabolic process (GO:0042359)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	UGT1A3
GO_Biological_Process_2021	protein kinase A signaling (GO:0010737)	1/15	6.212303e-01	9.999961e-01	0	0	1.068747e+00	5.087807e-01	PRKACG
GO_Biological_Process_2021	innate immune response (GO:0045087)	18/302	6.214440e-01	9.999961e-01	0	0	9.475224e-01	4.507453e-01	WFDC12;TRIM64C;DEFB104A;DEFB118;DEFB127;DEFA5;DEFB106A;IL4;IFNL2;BPIFB3;IGLL1;RNASE8;WFDC10A;TRIM48;TRIM64;TRIM49C;TRIM77;WFDC13
GO_Biological_Process_2021	negative regulation of defense response (GO:0031348)	5/85	6.220785e-01	9.999961e-01	0	0	9.348458e-01	4.437611e-01	IL4;GHSR;IL13;GPR31;PYDC2
GO_Biological_Process_2021	negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	8/136	6.240714e-01	9.999961e-01	0	0	9.346888e-01	4.406969e-01	NPS;MC3R;GPR45;PRKACG;FSHB;GPR32;TAAR1;GPHB5
GO_Biological_Process_2021	sensory perception (GO:0007600)	3/51	6.274872e-01	9.999961e-01	0	0	9.349500e-01	4.357167e-01	OR10J1;OR1E2;OR3A2
GO_Biological_Process_2021	regulation of inflammatory response to antigenic stimulus (GO:0002861)	8/137	6.323169e-01	9.999961e-01	0	0	9.273933e-01	4.250842e-01	NPS;MC3R;GPR45;PRKACG;FSHB;GPR32;TAAR1;GPHB5
GO_Biological_Process_2021	organic cyclic compound biosynthetic process (GO:1901362)	2/34	6.375451e-01	9.999961e-01	0	0	9.350020e-01	4.208728e-01	SCP2D1;PRG3
GO_Biological_Process_2021	regulation of amyloid-beta clearance (GO:1900221)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	regulation of ATP biosynthetic process (GO:2001169)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	negative regulation of histone modification (GO:0031057)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	USP17L2
GO_Biological_Process_2021	body fluid secretion (GO:0007589)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	CSN2
GO_Biological_Process_2021	negative regulation of macrophage activation (GO:0043031)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	regulation of chromatin silencing (GO:0031935)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	H1-6
GO_Biological_Process_2021	negative regulation of natural killer cell mediated cytotoxicity (GO:0045953)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	CLEC12B
GO_Biological_Process_2021	regulation of defense response to virus (GO:0050688)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	USP17L2
GO_Biological_Process_2021	regulation of interleukin-13 production (GO:0032656)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	regulation of isotype switching (GO:0045191)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	PRG3
GO_Biological_Process_2021	regulation of mast cell degranulation (GO:0043304)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	regulation of mitotic sister chromatid separation (GO:0010965)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	PTTG2
GO_Biological_Process_2021	digestive tract morphogenesis (GO:0048546)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	PERCC1
GO_Biological_Process_2021	regulation of phosphate metabolic process (GO:0019220)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	positive regulation of isotype switching (GO:0045830)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	sphingolipid catabolic process (GO:0030149)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	ACER1
GO_Biological_Process_2021	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/16	6.449780e-01	9.999961e-01	0	0	9.974441e-01	4.374182e-01	IL4
GO_Biological_Process_2021	acylglycerol catabolic process (GO:0046464)	2/35	6.533365e-01	9.999961e-01	0	0	9.066202e-01	3.859146e-01	FABP9;FABP12
GO_Biological_Process_2021	positive regulation of B cell activation (GO:0050871)	3/53	6.535188e-01	9.999961e-01	0	0	8.974560e-01	3.817634e-01	IL21;IL4;IGLL1
GO_Biological_Process_2021	activation of protein kinase A activity (GO:0034199)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	PRKACG
GO_Biological_Process_2021	adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	GPR101
GO_Biological_Process_2021	regulation of cellular respiration (GO:0043457)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	IL4
GO_Biological_Process_2021	detection of visible light (GO:0009584)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	GNAT1
GO_Biological_Process_2021	diol biosynthetic process (GO:0034312)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	ACER1
GO_Biological_Process_2021	DNA replication checkpoint signaling (GO:0000076)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	HUS1B
GO_Biological_Process_2021	embryo development ending in birth or egg hatching (GO:0009792)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	MFRP
GO_Biological_Process_2021	regulation of steroid biosynthetic process (GO:0050810)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	FSHB
GO_Biological_Process_2021	positive regulation of cytokine production involved in inflammatory response (GO:1900017)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	IL17A
GO_Biological_Process_2021	stabilization of membrane potential (GO:0030322)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	KCNK18
GO_Biological_Process_2021	sulfation (GO:0051923)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	SULT6B1
GO_Biological_Process_2021	preassembly of GPI anchor in ER membrane (GO:0016254)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	PIGY
GO_Biological_Process_2021	monosaccharide transmembrane transport (GO:0015749)	1/17	6.672379e-01	9.999961e-01	0	0	9.350539e-01	3.783309e-01	SLC2A7
GO_Biological_Process_2021	regulation of defense response to virus by host (GO:0050691)	2/36	6.685738e-01	9.999961e-01	0	0	8.799078e-01	3.542584e-01	IL4;USP17L2
GO_Biological_Process_2021	regulation of embryonic development (GO:0045995)	2/36	6.685738e-01	9.999961e-01	0	0	8.799078e-01	3.542584e-01	KHDC3L;NLRP5
GO_Biological_Process_2021	regulation of osteoclast differentiation (GO:0045670)	2/36	6.685738e-01	9.999961e-01	0	0	8.799078e-01	3.542584e-01	IL4;IL17A
GO_Biological_Process_2021	macrophage activation (GO:0042116)	2/36	6.685738e-01	9.999961e-01	0	0	8.799078e-01	3.542584e-01	IL4;IL13
GO_Biological_Process_2021	pyruvate metabolic process (GO:0006090)	3/55	6.782196e-01	9.999961e-01	0	0	8.628462e-01	3.350295e-01	PDHA2;PGAM4;PGK2
GO_Biological_Process_2021	triglyceride metabolic process (GO:0006641)	3/55	6.782196e-01	9.999961e-01	0	0	8.628462e-01	3.350295e-01	FABP9;FABP12;GK2
GO_Biological_Process_2021	negative regulation of epithelial cell apoptotic process (GO:1904036)	2/37	6.832643e-01	9.999961e-01	0	0	8.547219e-01	3.255409e-01	IL4;IL13
GO_Biological_Process_2021	phagocytosis, engulfment (GO:0006911)	2/37	6.832643e-01	9.999961e-01	0	0	8.547219e-01	3.255409e-01	VAMP7;IGLL1
GO_Biological_Process_2021	regulation of chromosome segregation (GO:0051983)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	KIF2B
GO_Biological_Process_2021	cellular response to alkaloid (GO:0071312)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	MTRNR2L5
GO_Biological_Process_2021	cellular response to pH (GO:0071467)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	KCNK18
GO_Biological_Process_2021	negative regulation of tumor necrosis factor-mediated signaling pathway (GO:0010804)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	PYDC2
GO_Biological_Process_2021	nucleotide biosynthetic process (GO:0009165)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	PRPS1L1
GO_Biological_Process_2021	DNA conformation change (GO:0071103)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	PRM2
GO_Biological_Process_2021	phosphatidylglycerol acyl-chain remodeling (GO:0036148)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	PLA2G2E
GO_Biological_Process_2021	phosphatidylinositol acyl-chain remodeling (GO:0036149)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	PLA2G2E
GO_Biological_Process_2021	pigment granule transport (GO:0051904)	1/18	6.881031e-01	9.999961e-01	0	0	8.800038e-01	3.289601e-01	MKKS
