File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF484XQM	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR809IJG	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF082AKM/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	283711165	Mats Ljungman, UMichigan	729b9298589f0b50636d2ea99a78c3b4		https://www.encodeproject.org/files/ENCFF484XQM/@@download/ENCFF484XQM.bigWig				released	s3://encode-public/2021/09/03/6a154a81-2f49-479b-aa6d-de6a0aba7911/ENCFF484XQM.bigWig	Lab custom GRCh38	released			
ENCFF527XCG	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR809IJG	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF805TAX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	243994227	Mats Ljungman, UMichigan	97ead28d221a545a1c0aaf24e019bd5f		https://www.encodeproject.org/files/ENCFF527XCG/@@download/ENCFF527XCG.bigWig				released	s3://encode-public/2021/09/03/c31c3f1f-6407-4184-95e2-9912bcac84c9/ENCFF527XCG.bigWig	Lab custom GRCh38	released			
ENCFF016ZWM	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR809IJG	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF805TAX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	236098244	Mats Ljungman, UMichigan	0d629f4a8d9851ed094e1e1bc8e9ae83		https://www.encodeproject.org/files/ENCFF016ZWM/@@download/ENCFF016ZWM.bigWig				released	s3://encode-public/2021/09/03/29501e95-b835-4311-990f-2710667bf8aa/ENCFF016ZWM.bigWig	Lab custom GRCh38	released			
ENCFF865HEK	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR809IJG	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF805TAX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	238884528	Mats Ljungman, UMichigan	7b2614303c7900ff90e4d00f0e4320f7		https://www.encodeproject.org/files/ENCFF865HEK/@@download/ENCFF865HEK.bigWig				released	s3://encode-public/2021/09/03/724afee7-6405-43e4-b596-224feab915a6/ENCFF865HEK.bigWig	Lab custom GRCh38	released			
ENCFF908IYH	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR809IJG	BruChase-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF805TAX/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	227207033	Mats Ljungman, UMichigan	fd8afebe9b917fe279423b1dae70e653		https://www.encodeproject.org/files/ENCFF908IYH/@@download/ENCFF908IYH.bigWig				released	s3://encode-public/2021/09/03/7bc3f187-1104-4bd2-a652-9072e1e1b735/ENCFF908IYH.bigWig	Lab custom GRCh38	released			
ENCFF898RAT	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF555QML/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	177810222	Mats Ljungman, UMichigan	77bddb6dd79203fbb520d8bff05e26d1		https://www.encodeproject.org/files/ENCFF898RAT/@@download/ENCFF898RAT.bigWig				released	s3://encode-public/2021/09/03/4dcf2ffb-ffe1-4a8a-8fb2-f33117809918/ENCFF898RAT.bigWig	Lab custom GRCh38	released			
ENCFF113JZH	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF555QML/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	173728696	Mats Ljungman, UMichigan	a9e87d8c042396166ec560cc4e5d6849		https://www.encodeproject.org/files/ENCFF113JZH/@@download/ENCFF113JZH.bigWig				released	s3://encode-public/2021/09/03/83b9d595-091b-4359-8a3c-1a37f5b9f1a2/ENCFF113JZH.bigWig	Lab custom GRCh38	released			
ENCFF958LBQ	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF555QML/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	174866491	Mats Ljungman, UMichigan	ad67fca0e8256e187b8d6051f4e9b549		https://www.encodeproject.org/files/ENCFF958LBQ/@@download/ENCFF958LBQ.bigWig				released	s3://encode-public/2021/09/03/4372a44c-87e4-4de5-91eb-8abf3d9e0311/ENCFF958LBQ.bigWig	Lab custom GRCh38	released			
ENCFF202RNP	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF555QML/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	168328877	Mats Ljungman, UMichigan	8966fbe580cd9c80650389fed6d39e47		https://www.encodeproject.org/files/ENCFF202RNP/@@download/ENCFF202RNP.bigWig				released	s3://encode-public/2021/09/03/2305974a-6eb9-4fc7-8ada-c8ff530e2311/ENCFF202RNP.bigWig	Lab custom GRCh38	released			
ENCFF698ZUL	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF065LBL/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	210343860	Mats Ljungman, UMichigan	17e199d2d4243007bb9dad3535eb7d68		https://www.encodeproject.org/files/ENCFF698ZUL/@@download/ENCFF698ZUL.bigWig				released	s3://encode-public/2021/09/03/10422b26-57f3-48a7-bdba-db2a642f381a/ENCFF698ZUL.bigWig	Lab custom GRCh38	released			
ENCFF176KLN	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF065LBL/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	204746563	Mats Ljungman, UMichigan	90f1a7f166b30b91a146e95a18672c4d		https://www.encodeproject.org/files/ENCFF176KLN/@@download/ENCFF176KLN.bigWig				released	s3://encode-public/2021/09/03/399474a3-417f-488e-8cad-587c07a0a937/ENCFF176KLN.bigWig	Lab custom GRCh38	released			
ENCFF961XLB	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF065LBL/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	203964096	Mats Ljungman, UMichigan	19d97741b496481eded232b14cba99a2		https://www.encodeproject.org/files/ENCFF961XLB/@@download/ENCFF961XLB.bigWig				released	s3://encode-public/2021/09/03/d440a6cf-d45c-4f16-a814-7265b91ca73d/ENCFF961XLB.bigWig	Lab custom GRCh38	released			
ENCFF554POP	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR656QKV	BruChase-seq	/human-donors/ENCDO000AAS/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF065LBL/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	201663899	Mats Ljungman, UMichigan	59b69a224ef13bf426252f9ec95cfc44		https://www.encodeproject.org/files/ENCFF554POP/@@download/ENCFF554POP.bigWig				released	s3://encode-public/2021/09/03/716400b2-d6ac-4dbe-9d0a-d3341a7c979d/ENCFF554POP.bigWig	Lab custom GRCh38	released			
ENCFF623LYT	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF636ZYN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	223070034	Mats Ljungman, UMichigan	6af7c38001d23daff8b21d8cf94d92e2		https://www.encodeproject.org/files/ENCFF623LYT/@@download/ENCFF623LYT.bigWig				released	s3://encode-public/2021/09/03/a92fd5a0-2126-46dd-badd-928fba9274d9/ENCFF623LYT.bigWig	Lab custom GRCh38	released			
ENCFF644MUL	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF636ZYN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	216230159	Mats Ljungman, UMichigan	172d4d161e35150b15f5c44eb26c3058		https://www.encodeproject.org/files/ENCFF644MUL/@@download/ENCFF644MUL.bigWig				released	s3://encode-public/2021/09/03/7e8f3d0c-3be4-43f2-b0c7-b70d58b5a269/ENCFF644MUL.bigWig	Lab custom GRCh38	released			
ENCFF683FNT	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF636ZYN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	220259136	Mats Ljungman, UMichigan	4b9a2d1aa208893b63eaaeec85b244ed		https://www.encodeproject.org/files/ENCFF683FNT/@@download/ENCFF683FNT.bigWig				released	s3://encode-public/2021/09/03/ce8b71fb-fb92-4726-be99-ab59e6a5ceab/ENCFF683FNT.bigWig	Lab custom GRCh38	released			
ENCFF896BFA	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF636ZYN/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	209258497	Mats Ljungman, UMichigan	6e373018492b2fcb2e4f2f1a4a3eacd2		https://www.encodeproject.org/files/ENCFF896BFA/@@download/ENCFF896BFA.bigWig				released	s3://encode-public/2021/09/03/6b3c4d8e-a5e3-4e2e-8779-79ab18347c92/ENCFF896BFA.bigWig	Lab custom GRCh38	released			
ENCFF814MOO	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF631UEG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	182835082	Mats Ljungman, UMichigan	89e4db0b6169c0d0aa8d371e51ef34e6		https://www.encodeproject.org/files/ENCFF814MOO/@@download/ENCFF814MOO.bigWig				released	s3://encode-public/2021/09/03/1652f247-4da9-439e-aa42-7c5c33549371/ENCFF814MOO.bigWig	Lab custom GRCh38	released			
ENCFF324LAK	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF631UEG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	175819543	Mats Ljungman, UMichigan	8a3141800f365d2ecab4446b004868a1		https://www.encodeproject.org/files/ENCFF324LAK/@@download/ENCFF324LAK.bigWig				released	s3://encode-public/2021/09/03/69168cb8-4692-4c8f-bcd1-25085890f58c/ENCFF324LAK.bigWig	Lab custom GRCh38	released			
ENCFF561JAW	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF631UEG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	177929356	Mats Ljungman, UMichigan	6ed0c03dc03da6ada41d7f7364126e24		https://www.encodeproject.org/files/ENCFF561JAW/@@download/ENCFF561JAW.bigWig				released	s3://encode-public/2021/09/03/a8d02fea-7a4d-4b62-992b-670355a6fb5b/ENCFF561JAW.bigWig	Lab custom GRCh38	released			
ENCFF787UAV	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR456HKF	BruChase-seq	/human-donors/ENCDO109DGE/	EFO:0002819	Calu3	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	2	2_1							/files/ENCFF631UEG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	170105615	Mats Ljungman, UMichigan	2b82cd92b79845feb5007e75859a117b		https://www.encodeproject.org/files/ENCFF787UAV/@@download/ENCFF787UAV.bigWig				released	s3://encode-public/2021/09/03/2f984415-a192-497c-a030-4e9f98c76569/ENCFF787UAV.bigWig	Lab custom GRCh38	released			
ENCFF092YJE	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	47674544	Mats Ljungman, UMichigan	f10b3333180804a7b5824a2716e7e0cc		https://www.encodeproject.org/files/ENCFF092YJE/@@download/ENCFF092YJE.bigWig				archived	s3://encode-public/2020/09/11/b94d2f22-e6cf-430c-a563-f0456b0f977b/ENCFF092YJE.bigWig	Lab custom GRCh38	released			
ENCFF751DLG	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	46351364	Mats Ljungman, UMichigan	25a07ad8baa7b3be22be895c965eb129		https://www.encodeproject.org/files/ENCFF751DLG/@@download/ENCFF751DLG.bigWig				archived	s3://encode-public/2020/09/11/36c944f1-98ba-4007-9127-32eb3cdbc042/ENCFF751DLG.bigWig	Lab custom GRCh38	released			
ENCFF773AOU	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	45417895	Mats Ljungman, UMichigan	f2e23a0ed31b5528282da2d90307932b		https://www.encodeproject.org/files/ENCFF773AOU/@@download/ENCFF773AOU.bigWig				archived	s3://encode-public/2020/09/11/1062741c-49b7-4c42-b7a7-d0038164c515/ENCFF773AOU.bigWig	Lab custom GRCh38	released			
ENCFF297SVH	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	46586686	Mats Ljungman, UMichigan	da3a508e3fd3dd46150a8cfde525d710		https://www.encodeproject.org/files/ENCFF297SVH/@@download/ENCFF297SVH.bigWig				archived	s3://encode-public/2020/09/11/515a6e06-3a3e-46b7-9516-84b9ca5dbab9/ENCFF297SVH.bigWig	Lab custom GRCh38	released			
ENCFF378BPR	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	44240399	Mats Ljungman, UMichigan	95699731ad8149be3f575c0fbc4c890c		https://www.encodeproject.org/files/ENCFF378BPR/@@download/ENCFF378BPR.bigWig				archived	s3://encode-public/2020/09/11/dd3cffef-04b0-4499-a03c-be4e7b6e592e/ENCFF378BPR.bigWig	Lab custom GRCh38	released			
ENCFF102RZK	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	49110705	Mats Ljungman, UMichigan	7c9019e04f22d53418c0556cdf83b88c		https://www.encodeproject.org/files/ENCFF102RZK/@@download/ENCFF102RZK.bigWig				archived	s3://encode-public/2020/09/11/3af07df1-acdf-4110-b4e8-436fd3981b01/ENCFF102RZK.bigWig	Lab custom GRCh38	released			
ENCFF922PXY	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	48058162	Mats Ljungman, UMichigan	e4ad8801073b78eb9cbab4e5ae19ca85		https://www.encodeproject.org/files/ENCFF922PXY/@@download/ENCFF922PXY.bigWig				archived	s3://encode-public/2020/09/11/1955b26f-dd85-45f5-a3f9-b0c66799665f/ENCFF922PXY.bigWig	Lab custom GRCh38	released			
ENCFF158VPO	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	45502624	Mats Ljungman, UMichigan	925f644048570fc52ff833ce17d689d0		https://www.encodeproject.org/files/ENCFF158VPO/@@download/ENCFF158VPO.bigWig				archived	s3://encode-public/2020/09/11/4f97f6ad-4f9f-4815-b204-b000d621e695/ENCFF158VPO.bigWig	Lab custom GRCh38	released			
ENCFF383UMU	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	278382128	Mats Ljungman, UMichigan	c1fefbb0d711cb4466b43af2166b00bb		https://www.encodeproject.org/files/ENCFF383UMU/@@download/ENCFF383UMU.bigWig				released	s3://encode-public/2021/09/03/ba924483-396a-49f9-9a0c-65b36e45eb0a/ENCFF383UMU.bigWig	Lab custom GRCh38	released			
ENCFF059ETK	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	258132494	Mats Ljungman, UMichigan	8bf37d3b9fe23941e5722ed012ac0197		https://www.encodeproject.org/files/ENCFF059ETK/@@download/ENCFF059ETK.bigWig				released	s3://encode-public/2021/09/03/9825cff6-db97-4ce8-85dd-766a675349c9/ENCFF059ETK.bigWig	Lab custom GRCh38	released			
ENCFF687TYF	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	274900326	Mats Ljungman, UMichigan	765024af3aa88839f30ed31ed819c3a8		https://www.encodeproject.org/files/ENCFF687TYF/@@download/ENCFF687TYF.bigWig				released	s3://encode-public/2021/09/03/2abbb470-aaea-4e7e-be98-9861892edc85/ENCFF687TYF.bigWig	Lab custom GRCh38	released			
ENCFF170FIQ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	1	1_1							/files/ENCFF760WNG/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	256479128	Mats Ljungman, UMichigan	5ae2b7ae74c84160cf5df747400f43c5		https://www.encodeproject.org/files/ENCFF170FIQ/@@download/ENCFF170FIQ.bigWig				released	s3://encode-public/2021/09/03/d426e056-5c3e-4ae2-9e52-2a82c73e93ff/ENCFF170FIQ.bigWig	Lab custom GRCh38	released			
ENCFF561WTB	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	316826294	Mats Ljungman, UMichigan	d699793e58a8f165125cdaa92681658d		https://www.encodeproject.org/files/ENCFF561WTB/@@download/ENCFF561WTB.bigWig				released	s3://encode-public/2021/09/03/1e20904a-05e2-493f-9a9e-511deaecc696/ENCFF561WTB.bigWig	Lab custom GRCh38	released			
ENCFF217JCC	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	295046974	Mats Ljungman, UMichigan	c24f6d3fc9cbafdce15ca2225c5beb94		https://www.encodeproject.org/files/ENCFF217JCC/@@download/ENCFF217JCC.bigWig				released	s3://encode-public/2021/09/03/8712edf2-d3dc-47b7-afa6-2c7e32efc9dd/ENCFF217JCC.bigWig	Lab custom GRCh38	released			
ENCFF059ADH	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	313140689	Mats Ljungman, UMichigan	062d3dc7acad38f8e327e43435d53ca3		https://www.encodeproject.org/files/ENCFF059ADH/@@download/ENCFF059ADH.bigWig				released	s3://encode-public/2021/09/03/4bcc1402-6925-4350-a4c9-ff08de74b265/ENCFF059ADH.bigWig	Lab custom GRCh38	released			
ENCFF809CFZ	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR727IHV	Bru-seq	/human-donors/ENCDO000AAE/	EFO:0001203	MCF-7	cell line	Homo sapiens											RNA					reverse	2021-01-14	ENCODE			400-500	2	2_1							/files/ENCFF091MSC/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	290736489	Mats Ljungman, UMichigan	432bce60b1c680292e17747705e0d59e		https://www.encodeproject.org/files/ENCFF809CFZ/@@download/ENCFF809CFZ.bigWig				released	s3://encode-public/2021/09/03/1898a229-a054-4236-9260-49abc355c5cf/ENCFF809CFZ.bigWig	Lab custom GRCh38	released			
ENCFF241VGL	bigWig	bigWig		plus strand signal of all reads	GRCh38	ENCSR380EZD	BruChase-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF930RSF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	268818736	Mats Ljungman, UMichigan	311ba4d8acbffb52c480ee0da4069582		https://www.encodeproject.org/files/ENCFF241VGL/@@download/ENCFF241VGL.bigWig				released	s3://encode-public/2021/09/03/4fb8045c-2e53-4411-b4dd-539cdbd16f78/ENCFF241VGL.bigWig	Lab custom GRCh38	released			
ENCFF897XSR	bigWig	bigWig		minus strand signal of all reads	GRCh38	ENCSR380EZD	BruChase-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF930RSF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	251392975	Mats Ljungman, UMichigan	ebc5dfdcb55d64b3b96e5842fb055ecd		https://www.encodeproject.org/files/ENCFF897XSR/@@download/ENCFF897XSR.bigWig				released	s3://encode-public/2021/09/03/568270e8-a5fb-44d6-8bfb-a96b5ed7c56a/ENCFF897XSR.bigWig	Lab custom GRCh38	released			
ENCFF914OUC	bigWig	bigWig		plus strand signal of unique reads	GRCh38	ENCSR380EZD	BruChase-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF930RSF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	262931278	Mats Ljungman, UMichigan	d7fd8ba01cdf06273bf0d4453629b766		https://www.encodeproject.org/files/ENCFF914OUC/@@download/ENCFF914OUC.bigWig				released	s3://encode-public/2021/09/03/38140fea-4729-4efc-ba72-4664fef09302/ENCFF914OUC.bigWig	Lab custom GRCh38	released			
ENCFF682RQV	bigWig	bigWig		minus strand signal of unique reads	GRCh38	ENCSR380EZD	BruChase-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens											RNA					reverse	2021-09-30	ENCODE			400-500	1	1_1							/files/ENCFF930RSF/, /files/ENCFF267BFZ/, /files/ENCFF280LBW/	245376064	Mats Ljungman, UMichigan	2ac03534cf59e2482c378952068a0865		https://www.encodeproject.org/files/ENCFF682RQV/@@download/ENCFF682RQV.bigWig				released	s3://encode-public/2021/09/03/aaf13271-d2fa-4d6a-b112-e273dfcb17b1/ENCFF682RQV.bigWig	Lab custom GRCh38	released			
