File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF440ZBY	bam	bam		alignments	GRCh38	ENCSR108MAU	total RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0036149	suprapubic skin	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF917OEC/, /files/ENCFF969DGM/, /files/ENCFF598IDH/	9927000532	ENCODE Processing Pipeline	b8c2af4a0b27e4dabe0f8fe36e7773b0		https://www.encodeproject.org/files/ENCFF440ZBY/@@download/ENCFF440ZBY.bam	V29			released	s3://encode-public/2020/07/14/4ebbb617-0c90-4100-8383-ae44e13c3c2f/ENCFF440ZBY.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF087LVI	bam	bam		alignments	GRCh38	ENCSR812AKX	total RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF663VCC/, /files/ENCFF326CGI/, /files/ENCFF742NER/	9005700807	ENCODE Processing Pipeline	f70539b4e05c363fe43b53f94836255d		https://www.encodeproject.org/files/ENCFF087LVI/@@download/ENCFF087LVI.bam	V24			released	s3://encode-public/2016/02/17/da034001-f03d-46bf-9316-5dfe32443aec/ENCFF087LVI.bam	ENCODE3 GRCh38 V24	archived			
ENCFF171EQY	bam	bam		alignments	GRCh38	ENCSR812AKX	total RNA-seq	/human-donors/ENCDO451RUA/	UBERON:0001159	sigmoid colon	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF663VCC/, /files/ENCFF326CGI/	9006147712	ENCODE Processing Pipeline	47e7f9db49592503d0200d3d94fdfed9		https://www.encodeproject.org/files/ENCFF171EQY/@@download/ENCFF171EQY.bam	V29			released	s3://encode-public/2020/07/14/4cf48498-655c-41b5-84b7-171d4ccd560e/ENCFF171EQY.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF264MYU	bam	bam		alignments	GRCh38	ENCSR495HDM	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002367	prostate gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF994FDH/, /files/ENCFF971HLO/, /files/ENCFF742NER/	8061592342	ENCODE Processing Pipeline	c0c518f75014b3eace64146a9579dd1f		https://www.encodeproject.org/files/ENCFF264MYU/@@download/ENCFF264MYU.bam	V24			released	s3://encode-public/2016/08/03/80054127-ca06-4fe9-8da1-2607aa25ee97/ENCFF264MYU.bam	ENCODE3 GRCh38 V24	archived			
ENCFF273EQI	bam	bam		alignments	GRCh38	ENCSR495HDM	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002367	prostate gland	tissue	Homo sapiens											RNA	rRNA				reverse	2016-08-04	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF994FDH/, /files/ENCFF971HLO/	8061961455	ENCODE Processing Pipeline	f74a4064bc49106b5118ff433666e03d		https://www.encodeproject.org/files/ENCFF273EQI/@@download/ENCFF273EQI.bam	V29			released	s3://encode-public/2020/07/14/d5602136-b817-4f2d-8dcb-45f8a4082a2a/ENCFF273EQI.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF537NDA	bam	bam		alignments	GRCh38	ENCSR330UMQ	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002106	spleen	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF743QDT/, /files/ENCFF567ORO/, /files/ENCFF742NER/	9658041416	ENCODE Processing Pipeline	02181ac07d210d87c2515fa99784fe0c		https://www.encodeproject.org/files/ENCFF537NDA/@@download/ENCFF537NDA.bam	V24			released	s3://encode-public/2016/05/02/5d15f683-4db9-4603-a2cc-365d9f04f666/ENCFF537NDA.bam	ENCODE3 GRCh38 V24	archived			
ENCFF594JMI	bam	bam		alignments	GRCh38	ENCSR330UMQ	total RNA-seq	/human-donors/ENCDO845WKR/	UBERON:0002106	spleen	tissue	Homo sapiens											RNA	rRNA				reverse	2016-05-03	ENCODE		see document	>200	1	1_1		101					/files/ENCFF567ORO/, /files/ENCFF743QDT/, /files/ENCFF598IDH/	9658113888	ENCODE Processing Pipeline	e20855abb64eb4d97bfb9a527f6d3298		https://www.encodeproject.org/files/ENCFF594JMI/@@download/ENCFF594JMI.bam	V29			released	s3://encode-public/2020/07/14/1eed3a49-8970-4857-a3cf-6eed757d393d/ENCFF594JMI.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF549SFG	bam	bam		alignments	GRCh38	ENCSR620LQN	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF895LSY/, /files/ENCFF757RIO/, /files/ENCFF742NER/	10268062466	ENCODE Processing Pipeline	3f4f0c150a3499452cef5410a1a4b6c8		https://www.encodeproject.org/files/ENCFF549SFG/@@download/ENCFF549SFG.bam	V24			released	s3://encode-public/2016/02/17/cd9d3d1f-6b2b-4079-bb10-ca7ababcce0f/ENCFF549SFG.bam	ENCODE3 GRCh38 V24	archived			
ENCFF366NYN	bam	bam		alignments	GRCh38	ENCSR620LQN	total RNA-seq	/human-donors/ENCDO271OUW/	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens											RNA	rRNA				reverse	2016-02-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF895LSY/, /files/ENCFF757RIO/, /files/ENCFF598IDH/	10268858030	ENCODE Processing Pipeline	73a59f040c57e241edf682e4590b1019		https://www.encodeproject.org/files/ENCFF366NYN/@@download/ENCFF366NYN.bam	V29			released	s3://encode-public/2020/07/14/d6ff6f3c-1574-43c4-aa07-8e032765c3ac/ENCFF366NYN.bam	ENCODE4 v1.1.0 GRCh38 V29	released			
ENCFF499ZFI	bam	bam		alignments	GRCh38	ENCSR777TBF	total RNA-seq	/human-donors/ENCDO791UJG/	NTR:0000499	activated CD4-positive, alpha-beta memory T cell	primary cell	Homo sapiens											RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF825BEB/, /files/ENCFF204IUX/	8438522424	ENCODE Processing Pipeline	a7ff25bf8fc4917ffa83017932c48599		https://www.encodeproject.org/files/ENCFF499ZFI/@@download/ENCFF499ZFI.bam	V29			released	s3://encode-public/2021/05/24/a619fa33-0708-47e4-ad7a-334a46dcb30b/ENCFF499ZFI.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF254FOW	bam	bam		alignments	GRCh38	ENCSR593MZL	total RNA-seq	/human-donors/ENCDO394DKX/	NTR:0000663	stimulated activated CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL									RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF595JMV/, /files/ENCFF598IDH/, /files/ENCFF449OGO/	5086951070	ENCODE Processing Pipeline	9e9bc8cb4f5580d56ff5f29427b28174		https://www.encodeproject.org/files/ENCFF254FOW/@@download/ENCFF254FOW.bam	V29			released	s3://encode-public/2021/05/24/804fdf8a-4141-4677-acd8-5062f0f21208/ENCFF254FOW.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF662WMN	bam	bam		alignments	GRCh38	ENCSR177XCG	total RNA-seq	/human-donors/ENCDO791UJG/	NTR:0000498	CD4-positive, alpha-beta memory T cell	primary cell	Homo sapiens											RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF442XPN/, /files/ENCFF054ZHO/, /files/ENCFF598IDH/	6666509648	ENCODE Processing Pipeline	fccaf471dfdde8acbb7b24ba73e87ef2		https://www.encodeproject.org/files/ENCFF662WMN/@@download/ENCFF662WMN.bam	V29			released	s3://encode-public/2021/05/24/1221b7e2-dba4-4846-b375-df68ff853302/ENCFF662WMN.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF736WER	bam	bam		alignments	GRCh38	ENCSR552RFJ	total RNA-seq	/human-donors/ENCDO781BMZ/	NTR:0000666	stimulated activated CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	Interleukin-2, anti-CD3 and anti-CD28 coated beads	10 ng/mL									RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF350ISX/, /files/ENCFF466DUG/	6815336052	ENCODE Processing Pipeline	787eda199a2f0ee43e8a6b83581529bd		https://www.encodeproject.org/files/ENCFF736WER/@@download/ENCFF736WER.bam	V29			released	s3://encode-public/2021/05/24/d80bcd7a-02fb-4825-af6d-ac49d9d2eb03/ENCFF736WER.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF619SBF	bam	bam		alignments	GRCh38	ENCSR538FRP	total RNA-seq	/human-donors/ENCDO166AGR/	NTR:0000504	activated CD8-positive, alpha-beta memory T cell	primary cell	Homo sapiens											RNA					reverse	2021-06-17	ENCODE				1	1_1		100					/files/ENCFF043NBE/, /files/ENCFF598IDH/, /files/ENCFF275YAD/	5875606599	ENCODE Processing Pipeline	a76e6b50d1e742134e3540fa80b73123		https://www.encodeproject.org/files/ENCFF619SBF/@@download/ENCFF619SBF.bam	V29			released	s3://encode-public/2021/05/24/241a74e7-19a3-4352-88ca-b9bd678ef88e/ENCFF619SBF.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF935NYV	bam	bam		alignments	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF002DIC/, /files/ENCFF002DIB/, /files/ENCFF742NER/	14992125122	ENCODE Processing Pipeline	8134c0e612cdc0322f8e52ffc45a1b8e		https://www.encodeproject.org/files/ENCFF935NYV/@@download/ENCFF935NYV.bam	V24			released	s3://encode-public/2016/02/26/4ce401a4-6b65-49f8-86ac-66981ea19c47/ENCFF935NYV.bam	ENCODE3 GRCh38 V24	archived			
ENCFF129MZZ	bam	bam		alignments	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF002DLO/, /files/ENCFF002DLN/, /files/ENCFF742NER/	20572607605	ENCODE Processing Pipeline	09e820fb5828d841c871d2172f938d68		https://www.encodeproject.org/files/ENCFF129MZZ/@@download/ENCFF129MZZ.bam	V24			released	s3://encode-public/2016/02/26/c46c4ff9-35e7-4bb8-962f-240a53edae5b/ENCFF129MZZ.bam	ENCODE3 GRCh38 V24	archived			
ENCFF600THC	bam	bam		alignments	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF002DIB/, /files/ENCFF002DIC/	14994030337	ENCODE Processing Pipeline	5190a707c4fef6560d04c7d1523bf35c		https://www.encodeproject.org/files/ENCFF600THC/@@download/ENCFF600THC.bam	V29			released	s3://encode-public/2021/04/17/b8d47ba1-6d31-4c89-8905-6dfad7047f4e/ENCFF600THC.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF686UCA	bam	bam		alignments	GRCh38	ENCSR696SMK	total RNA-seq	/human-donors/ENCDO000ACY/	EFO:0005697	M059J	cell line	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		shearing (Covaris generic)	>200	2	2_1		101					/files/ENCFF598IDH/, /files/ENCFF002DLN/, /files/ENCFF002DLO/	20574850881	ENCODE Processing Pipeline	44d64d81b3f692d9fbcf992dd523bd4a		https://www.encodeproject.org/files/ENCFF686UCA/@@download/ENCFF686UCA.bam	V29			released	s3://encode-public/2021/04/17/f468e271-2d68-4d7e-a8e1-578784734459/ENCFF686UCA.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF399UWQ	bam	bam		alignments	GRCh38	ENCSR073XFZ	total RNA-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2022-02-01	ENCODE				1	1_1		100					/files/ENCFF598IDH/, /files/ENCFF690PCA/	4279115711	ENCODE Processing Pipeline	bdc94c24300ed87fcd9821cb545c1c41		https://www.encodeproject.org/files/ENCFF399UWQ/@@download/ENCFF399UWQ.bam	V29			released	s3://encode-public/2021/07/21/f8b56582-3efa-4b2d-955f-8668da511ffa/ENCFF399UWQ.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF860RTY	bam	bam		alignments	GRCh38	ENCSR073XFZ	total RNA-seq	/human-donors/ENCDO351AAA/	EFO:0006711	OCI-LY7	cell line	Homo sapiens											RNA					reverse	2022-02-01	ENCODE				2	2_1		100					/files/ENCFF598IDH/, /files/ENCFF347RNQ/	3597252282	ENCODE Processing Pipeline	ad6f6370e740019a06cd10e339b8acd8		https://www.encodeproject.org/files/ENCFF860RTY/@@download/ENCFF860RTY.bam	V29			released	s3://encode-public/2021/07/21/76174b24-20b3-4430-a0fc-fee2b1be5d12/ENCFF860RTY.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF065EQS	bam	bam		alignments	GRCh38	ENCSR015SAL	total RNA-seq	/human-donors/ENCDO305GYI/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-04-29	ENCODE				1	1_1		101					/files/ENCFF304KZC/, /files/ENCFF598IDH/	2126119970	ENCODE Processing Pipeline	41324df1ac1939100d3e93d5fc203703		https://www.encodeproject.org/files/ENCFF065EQS/@@download/ENCFF065EQS.bam	V29			released	s3://encode-public/2022/04/14/0eff1e0a-1b07-4a54-96c1-e7687e5ada88/ENCFF065EQS.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF754WFD	bam	bam		alignments	GRCh38	ENCSR198TKA	total RNA-seq	/human-donors/ENCDO008MFT/	CL:0000650	mesangial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-05-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF552KDV/, /files/ENCFF644UKX/, /files/ENCFF742NER/	9793148049	ENCODE Processing Pipeline	4659aced743966fa1466115f4e230948		https://www.encodeproject.org/files/ENCFF754WFD/@@download/ENCFF754WFD.bam	V24			released	s3://encode-public/2016/02/26/90c39345-abbc-494e-88bc-3ba2b55490e9/ENCFF754WFD.bam	ENCODE3 GRCh38 V24	archived			
ENCFF578JLV	bam	bam		alignments	GRCh38	ENCSR198TKA	total RNA-seq	/human-donors/ENCDO223XJD/	CL:0000650	mesangial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-05-18	ENCODE		see document	>200	2	2_1		101					/files/ENCFF323CMW/, /files/ENCFF142YQX/, /files/ENCFF742NER/	17448057673	ENCODE Processing Pipeline	2062059706a10f4e7c2c365a36ec096e		https://www.encodeproject.org/files/ENCFF578JLV/@@download/ENCFF578JLV.bam	V24			released	s3://encode-public/2016/02/26/bf3606eb-7927-4797-b917-37a5ca930e0f/ENCFF578JLV.bam	ENCODE3 GRCh38 V24	archived			
ENCFF218BJR	bam	bam		alignments	GRCh38	ENCSR198TKA	total RNA-seq	/human-donors/ENCDO223XJD/	CL:0000650	mesangial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-05-18	ENCODE		see document	>200	2	2_1		101					/files/ENCFF598IDH/, /files/ENCFF142YQX/, /files/ENCFF323CMW/	17449704226	ENCODE Processing Pipeline	3e72ddf1df5549e54770141dd2c29ba3		https://www.encodeproject.org/files/ENCFF218BJR/@@download/ENCFF218BJR.bam	V29			released	s3://encode-public/2021/04/17/b805239e-b35c-4d44-8506-330db305291a/ENCFF218BJR.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF347PMO	bam	bam		alignments	GRCh38	ENCSR198TKA	total RNA-seq	/human-donors/ENCDO008MFT/	CL:0000650	mesangial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2015-05-18	ENCODE		see document	>200	1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF644UKX/, /files/ENCFF552KDV/	9794251536	ENCODE Processing Pipeline	37701e752f139f15cb3c5e63f5352aad		https://www.encodeproject.org/files/ENCFF347PMO/@@download/ENCFF347PMO.bam	V29			released	s3://encode-public/2021/04/17/58581a50-68f2-463d-a89c-0116f0067862/ENCFF347PMO.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF877NUD	bam	bam		alignments	GRCh38	ENCSR019ICB	total RNA-seq	/human-donors/ENCDO081AHA/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1		101					/files/ENCFF659BYL/, /files/ENCFF598IDH/	2619305440	ENCODE Processing Pipeline	aeff4467f26640e95624c83dbd8bc545		https://www.encodeproject.org/files/ENCFF877NUD/@@download/ENCFF877NUD.bam	V29			released	s3://encode-public/2022/03/09/1ba8e760-6f0c-49ab-ac68-a5604ba47e0f/ENCFF877NUD.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF540JTZ	bam	bam		alignments	GRCh38	ENCSR949UTT	total RNA-seq	/human-donors/ENCDO832DBZ/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1		101					/files/ENCFF728GPJ/, /files/ENCFF598IDH/	2373061313	ENCODE Processing Pipeline	28b78d3b45f8c6f61b23bc071fadd8cb		https://www.encodeproject.org/files/ENCFF540JTZ/@@download/ENCFF540JTZ.bam	V29			released	s3://encode-public/2022/03/09/d2b32678-5f94-402b-89e9-896a02803e2b/ENCFF540JTZ.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF053EDJ	bam	bam		alignments	GRCh38	ENCSR000AAP	total RNA-seq	/human-donors/ENCDO046AAA/	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1		101					/files/ENCFF001RBF/, /files/ENCFF001RBG/, /files/ENCFF742NER/	47818398502	ENCODE Processing Pipeline	1bddb699059e5f2f957e85131e368a6c		https://www.encodeproject.org/files/ENCFF053EDJ/@@download/ENCFF053EDJ.bam	V24			released	s3://encode-public/2016/02/23/2f13cc71-b43f-4d66-9f09-ab3ab0f00a65/ENCFF053EDJ.bam	ENCODE3 GRCh38 V24	archived			
ENCFF334FCA	bam	bam		alignments	GRCh38	ENCSR000AAP	total RNA-seq	/human-donors/ENCDO047AAA/	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	2	2_1		101					/files/ENCFF001RBV/, /files/ENCFF001RBW/, /files/ENCFF742NER/	42032962884	ENCODE Processing Pipeline	a61da16e901d2e68893a993654a9a124		https://www.encodeproject.org/files/ENCFF334FCA/@@download/ENCFF334FCA.bam	V24			released	s3://encode-public/2016/02/24/96a4d519-d345-4a4f-95aa-af20af8e399b/ENCFF334FCA.bam	ENCODE3 GRCh38 V24	archived			
ENCFF160GXU	bam	bam		alignments	GRCh38	ENCSR000AAP	total RNA-seq	/human-donors/ENCDO046AAA/	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1		101					/files/ENCFF001RBF/, /files/ENCFF001RBG/, /files/ENCFF598IDH/	47821055306	ENCODE Processing Pipeline	8dbded29599df60318057c62473c2583		https://www.encodeproject.org/files/ENCFF160GXU/@@download/ENCFF160GXU.bam	V29			released	s3://encode-public/2020/11/06/30d94bbe-a741-4425-8fff-d7099f7dee72/ENCFF160GXU.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF384SGN	bam	bam		alignments	GRCh38	ENCSR000AAP	total RNA-seq	/human-donors/ENCDO047AAA/	CL:2000016	lung microvascular endothelial cell	primary cell	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	2	2_1		101					/files/ENCFF001RBW/, /files/ENCFF001RBV/, /files/ENCFF598IDH/	42035597123	ENCODE Processing Pipeline	88fdce2ec10319ea60c9ecaf2fc63e4a		https://www.encodeproject.org/files/ENCFF384SGN/@@download/ENCFF384SGN.bam	V29			released	s3://encode-public/2020/11/06/30503158-ed01-4229-bac4-544fd2cdd560/ENCFF384SGN.bam	ENCODE4 v1.2.1 GRCh38 V29	released			
ENCFF535JQR	bam	bam		alignments	GRCh38	ENCSR000AFN	total RNA-seq	/human-donors/ENCDO067AAA/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1		101					/files/ENCFF001ROS/, /files/ENCFF001ROT/, /files/ENCFF742NER/	13235300239	ENCODE Processing Pipeline	95262c2ee3b6d0f3c3e008572452b676		https://www.encodeproject.org/files/ENCFF535JQR/@@download/ENCFF535JQR.bam	V24			released	s3://encode-public/2016/02/23/97d91154-f8cf-4b02-9afb-bebfa12b0011/ENCFF535JQR.bam	ENCODE3 GRCh38 V24	archived			
ENCFF979LYG	bam	bam		alignments	GRCh38	ENCSR000AFN	total RNA-seq	/human-donors/ENCDO062AAA/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	2	2_1		101					/files/ENCFF001RNG/, /files/ENCFF001RNH/, /files/ENCFF742NER/	15950443547	ENCODE Processing Pipeline	da5d39a770609b7cda49cf38d5d90f99		https://www.encodeproject.org/files/ENCFF979LYG/@@download/ENCFF979LYG.bam	V24			released	s3://encode-public/2016/02/23/62fae3eb-3298-48a7-be31-68fd8ae3581d/ENCFF979LYG.bam	ENCODE3 GRCh38 V24	archived			
ENCFF615MVP	bam	bam		alignments	GRCh38	ENCSR000AFN	total RNA-seq	/human-donors/ENCDO067AAA/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	1	1_1		101					/files/ENCFF001ROS/, /files/ENCFF001ROT/, /files/ENCFF598IDH/	13235830195	ENCODE Processing Pipeline	67c51bc7710084e8eabde1b1e28f3f5d		https://www.encodeproject.org/files/ENCFF615MVP/@@download/ENCFF615MVP.bam	V29			released	s3://encode-public/2021/04/15/6a989f7a-25a4-437e-8d0e-ddaaa3fea7e4/ENCFF615MVP.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF260VXP	bam	bam		alignments	GRCh38	ENCSR000AFN	total RNA-seq	/human-donors/ENCDO062AAA/	UBERON:0000995	uterus	tissue	Homo sapiens											RNA	rRNA				reverse	2014-06-30	ENCODE		see document	>200	2	2_1		101					/files/ENCFF598IDH/, /files/ENCFF001RNH/, /files/ENCFF001RNG/	15951350054	ENCODE Processing Pipeline	ce6ae80a8b9db06c560f4bb6f2da2c67		https://www.encodeproject.org/files/ENCFF260VXP/@@download/ENCFF260VXP.bam	V29			released	s3://encode-public/2021/04/15/74cf3915-02cd-4653-9def-ac0ae3eae6c9/ENCFF260VXP.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF375SZI	bam	bam		alignments	GRCh38	ENCSR275JSL	total RNA-seq	/human-donors/ENCDO059BOC/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1		101					/files/ENCFF598IDH/, /files/ENCFF961CHP/	2786184157	ENCODE Processing Pipeline	10edb28727b1ccaaf2e0016cd9951351		https://www.encodeproject.org/files/ENCFF375SZI/@@download/ENCFF375SZI.bam	V29			released	s3://encode-public/2022/03/09/b2d84f77-7960-47fe-8229-7e12224f38b3/ENCFF375SZI.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF416UGY	bam	bam		alignments	GRCh38	ENCSR634JQK	total RNA-seq	/human-donors/ENCDO242JQO/	UBERON:0006483	middle frontal area 46	tissue	Homo sapiens											RNA					reverse	2022-03-28	ENCODE				1	1_1		101					/files/ENCFF688JFN/, /files/ENCFF598IDH/	2642647534	ENCODE Processing Pipeline	8c2d1d7a466ad67f04520f3bba30b6f3		https://www.encodeproject.org/files/ENCFF416UGY/@@download/ENCFF416UGY.bam	V29			released	s3://encode-public/2022/03/09/3e67f31b-d682-4e46-b180-8660c895c7d2/ENCFF416UGY.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
ENCFF966VKB	bam	bam		alignments	GRCh38	ENCSR332DBS	total RNA-seq	/human-donors/ENCDO000ACW/	EFO:0005714	LHCN-M2	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		see document	>200	1	1_1		101					/files/ENCFF774XRD/, /files/ENCFF486ONL/, /files/ENCFF742NER/	16793261946	ENCODE Processing Pipeline	09d1f0eedb1bd0dd319f662065c901aa		https://www.encodeproject.org/files/ENCFF966VKB/@@download/ENCFF966VKB.bam	V24			released	s3://encode-public/2016/02/26/afffc16c-4486-4eeb-ba35-aa31191d83ae/ENCFF966VKB.bam	ENCODE3 GRCh38 V24	archived			
ENCFF744JBJ	bam	bam		alignments	GRCh38	ENCSR332DBS	total RNA-seq	/human-donors/ENCDO000ACW/	EFO:0005714	LHCN-M2	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		see document	>200	2	2_1		101					/files/ENCFF258EFA/, /files/ENCFF332PIT/, /files/ENCFF742NER/	21371972344	ENCODE Processing Pipeline	7ee60b3bebf9d5f9eed212066ebb2059		https://www.encodeproject.org/files/ENCFF744JBJ/@@download/ENCFF744JBJ.bam	V24			released	s3://encode-public/2016/02/26/3cb56aa8-4c9f-4221-96e8-aa8cfc60e70b/ENCFF744JBJ.bam	ENCODE3 GRCh38 V24	archived			
ENCFF423LMS	bam	bam		alignments	GRCh38	ENCSR332DBS	total RNA-seq	/human-donors/ENCDO000ACW/	EFO:0005714	LHCN-M2	cell line	Homo sapiens											RNA	rRNA				reverse	2014-11-20	ENCODE		see document	>200	2	2_1		101					/files/ENCFF258EFA/, /files/ENCFF332PIT/, /files/ENCFF598IDH/	21373560860	ENCODE Processing Pipeline	b04ab3664175ca07367f3e0b8dadcb03		https://www.encodeproject.org/files/ENCFF423LMS/@@download/ENCFF423LMS.bam	V29			released	s3://encode-public/2021/04/07/6d5ac4a8-749f-43cb-ad45-3b5a7c873d87/ENCFF423LMS.bam	ENCODE4 v1.2.3 GRCh38 V29	released			
