File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF018PZX	bam	bam		alignments	GRCh38	ENCSR984OAE	long read RNA-seq	/human-donors/ENCDO392CRK/	UBERON:0002080	heart right ventricle	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF294CAJ/	255276332	ENCODE Processing Pipeline	c05b086c3dce32f5925a44aa0e609785		https://www.encodeproject.org/files/ENCFF018PZX/@@download/ENCFF018PZX.bam	V29			released	s3://encode-public/2021/01/23/792970d2-fafb-432d-adf2-6d763c30e52a/ENCFF018PZX.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/23/792970d2-fafb-432d-adf2-6d763c30e52a/ENCFF018PZX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF551HOX	bam	bam		alignments	GRCh38	ENCSR398SKD	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	interferon gamma, lipopolysaccharide, phorbol 13-acetate 12-myristate	100 μM, 10 μM	72 hour, 120 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/ENCFF899UPY/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	504809037	ENCODE Processing Pipeline	b2abac3ce6f96897098243a9388d0e8e		https://www.encodeproject.org/files/ENCFF551HOX/@@download/ENCFF551HOX.bam	V29			released	s3://encode-public/2022/02/11/244ad827-4266-41da-b5e3-7b6dbd0386cc/ENCFF551HOX.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/244ad827-4266-41da-b5e3-7b6dbd0386cc/ENCFF551HOX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF856OAO	bam	bam		alignments	GRCh38	ENCSR398SKD	long read RNA-seq	/human-donors/ENCDO000AAM/	EFO:0002793	HL-60	cell line	Homo sapiens	interferon gamma, lipopolysaccharide, phorbol 13-acetate 12-myristate	100 μM, 10 μM	72 hour, 120 hour								polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF242KLI/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	475998840	ENCODE Processing Pipeline	66ffb8744e063816cc74020f5b0c1064		https://www.encodeproject.org/files/ENCFF856OAO/@@download/ENCFF856OAO.bam	V29			released	s3://encode-public/2022/02/11/39be2fbb-f778-4ffc-ac18-9ed5a57764d8/ENCFF856OAO.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/39be2fbb-f778-4ffc-ac18-9ed5a57764d8/ENCFF856OAO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF400LRT	bam	bam		alignments	GRCh38	ENCSR388RWE	long read RNA-seq	/human-donors/ENCDO000ABE/	EFO:0002824	HCT116	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF776BTJ/	328980883	ENCODE Processing Pipeline	3af61e21fe31a183cd6ae532cffbb6ac		https://www.encodeproject.org/files/ENCFF400LRT/@@download/ENCFF400LRT.bam	V29			released	s3://encode-public/2021/01/23/9e4d1eff-29a0-499d-bd2b-cbefaee68990/ENCFF400LRT.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/23/9e4d1eff-29a0-499d-bd2b-cbefaee68990/ENCFF400LRT.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF545PJV	bam	bam		alignments	GRCh38	ENCSR113MEY	long read RNA-seq	/human-donors/ENCDO000AAX/	EFO:0001196	IMR-90	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF320RGU/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	295345816	ENCODE Processing Pipeline	2cb56f98f7446156dedf19ace07627b8		https://www.encodeproject.org/files/ENCFF545PJV/@@download/ENCFF545PJV.bam	V29			released	s3://encode-public/2021/01/26/7eb4270f-b2c1-4722-a173-1a8908db2b3d/ENCFF545PJV.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/26/7eb4270f-b2c1-4722-a173-1a8908db2b3d/ENCFF545PJV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF924HBV	bam	bam		alignments	GRCh38	ENCSR986WKB	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0008953	lower lobe of left lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF494CUI/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	209019737	ENCODE Processing Pipeline	685dfcf0073373afe7c7163431568b17		https://www.encodeproject.org/files/ENCFF924HBV/@@download/ENCFF924HBV.bam	V29			released	s3://encode-public/2021/01/23/8399e993-e4ff-4229-b613-f836074664e1/ENCFF924HBV.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/23/8399e993-e4ff-4229-b613-f836074664e1/ENCFF924HBV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF575ABA	bam	bam		alignments	GRCh38	ENCSR834DQL	long read RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-06-28	ENCODE				1	1_1							/files/ENCFF932JDX/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF055LPJ/, /files/ENCFF911UGW/	355301691	ENCODE Processing Pipeline	670418548413c15e96816ca8f745bbd9		https://www.encodeproject.org/files/ENCFF575ABA/@@download/ENCFF575ABA.bam	V29			archived	s3://encode-public/2019/11/20/a74ee955-cfc5-45d6-abe9-0c0acca9734b/ENCFF575ABA.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/a74ee955-cfc5-45d6-abe9-0c0acca9734b/ENCFF575ABA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF463JKW	bam	bam		alignments	GRCh38	ENCSR834DQL	long read RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-06-28	ENCODE				2	2_1							/files/ENCFF861NQQ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF055LPJ/, /files/ENCFF911UGW/	653411170	ENCODE Processing Pipeline	0474c580ebb871614fb6bd97c012da76		https://www.encodeproject.org/files/ENCFF463JKW/@@download/ENCFF463JKW.bam	V29			archived	s3://encode-public/2019/11/20/7e4b226c-406a-414f-820b-2246365bbf8b/ENCFF463JKW.bam	https://datasetencode.blob.core.windows.net/dataset/2019/11/20/7e4b226c-406a-414f-820b-2246365bbf8b/ENCFF463JKW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 GRCh38 V29	archived			
ENCFF470UHX	bam	bam		alignments	GRCh38	ENCSR834DQL	long read RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-06-28	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF978TOO/, /files/ENCFF911UGW/	176043861	ENCODE Processing Pipeline	a9b0969d5829e1de92e7cd9db75864c1		https://www.encodeproject.org/files/ENCFF470UHX/@@download/ENCFF470UHX.bam	V29			released	s3://encode-public/2020/08/07/06fce152-95e4-4a23-814c-53189c219ae2/ENCFF470UHX.bam	https://datasetencode.blob.core.windows.net/dataset/2020/08/07/06fce152-95e4-4a23-814c-53189c219ae2/ENCFF470UHX.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF054YYA	bam	bam		alignments	GRCh38	ENCSR834DQL	long read RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2019-06-28	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF102RHW/	98517409	ENCODE Processing Pipeline	39d1d5a6f866543c85602bf2ad13c67d		https://www.encodeproject.org/files/ENCFF054YYA/@@download/ENCFF054YYA.bam	V29			released	s3://encode-public/2020/08/07/179e7680-2582-45dc-85e2-2c869d48f536/ENCFF054YYA.bam	https://datasetencode.blob.core.windows.net/dataset/2020/08/07/179e7680-2582-45dc-85e2-2c869d48f536/ENCFF054YYA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF903XBV	bam	bam		alignments	GRCh38	ENCSR998KIZ	long read RNA-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/ENCFF120RHU/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	436999399	ENCODE Processing Pipeline	406de197275fd0da7875baff6fae0711		https://www.encodeproject.org/files/ENCFF903XBV/@@download/ENCFF903XBV.bam	V29			released	s3://encode-public/2021/12/13/b836655c-a508-42da-8d40-1e43a6f6eaf8/ENCFF903XBV.bam	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/b836655c-a508-42da-8d40-1e43a6f6eaf8/ENCFF903XBV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF349CHO	bam	bam		alignments	GRCh38	ENCSR998KIZ	long read RNA-seq	/human-donors/ENCDO955XOD/	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				2	2_1							/files/ENCFF960GPB/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	410703736	ENCODE Processing Pipeline	4dacf6c8e3ee06ca272c734438838ea9		https://www.encodeproject.org/files/ENCFF349CHO/@@download/ENCFF349CHO.bam	V29			released	s3://encode-public/2021/12/13/a9fa72c9-b34c-40c9-8aec-14ed4e6ede3c/ENCFF349CHO.bam	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/a9fa72c9-b34c-40c9-8aec-14ed4e6ede3c/ENCFF349CHO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF814ABW	bam	bam		alignments	GRCh38	ENCSR634AKC	long read RNA-seq	/human-donors/ENCDO000AAC/	EFO:0001187	HepG2	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF834RIH/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	646590857	ENCODE Processing Pipeline	9525d64fc76fd3a0d7d8d8183f3c617f		https://www.encodeproject.org/files/ENCFF814ABW/@@download/ENCFF814ABW.bam	V29			released	s3://encode-public/2021/01/23/5e955e90-69af-4376-9414-f81f62dae16f/ENCFF814ABW.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/23/5e955e90-69af-4376-9414-f81f62dae16f/ENCFF814ABW.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		unreplicated experiment	
ENCFF767KXS	bam	bam		alignments	GRCh38	ENCSR323XND	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF369PVJ/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	441013964	ENCODE Processing Pipeline	b81650807fd550b97bb8afbbcf0050af		https://www.encodeproject.org/files/ENCFF767KXS/@@download/ENCFF767KXS.bam	V29			released	s3://encode-public/2021/04/07/04274cdd-e802-41bb-8a5b-c59d813b85b7/ENCFF767KXS.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/04274cdd-e802-41bb-8a5b-c59d813b85b7/ENCFF767KXS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF840OVC	bam	bam		alignments	GRCh38	ENCSR899GAP	long read RNA-seq	/human-donors/ENCDO520EJG/	NTR:0000492	Right ventricle myocardium superior	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-02-20	ENCODE				1	1_1							/files/ENCFF717ARV/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	368526576	ENCODE Processing Pipeline	34eb2bec83fa98573700389a0653675e		https://www.encodeproject.org/files/ENCFF840OVC/@@download/ENCFF840OVC.bam	V29			released	s3://encode-public/2021/01/23/9562b7ae-15cd-4760-ab10-c8c9e40473bc/ENCFF840OVC.bam	https://datasetencode.blob.core.windows.net/dataset/2021/01/23/9562b7ae-15cd-4760-ab10-c8c9e40473bc/ENCFF840OVC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF886FZQ	bam	bam		alignments	GRCh38	ENCSR450GAR	long read RNA-seq	/human-donors/ENCDO856ZOJ/	UBERON:0008971	left colon	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/ENCFF970ZPO/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	268071008	ENCODE Processing Pipeline	1dfbb4c08d78ebaae5dbcea03c12bb58		https://www.encodeproject.org/files/ENCFF886FZQ/@@download/ENCFF886FZQ.bam	V29			released	s3://encode-public/2021/04/07/0becf524-b66e-40aa-af9f-792888973ad8/ENCFF886FZQ.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/0becf524-b66e-40aa-af9f-792888973ad8/ENCFF886FZQ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF373TKM	bam	bam		alignments	GRCh38	ENCSR507JOF	long read RNA-seq	/human-donors/ENCDO882UJI/	EFO:0009747	WTC11	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-05-04	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF166IXJ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	878433020	ENCODE Processing Pipeline	4dc9013c1315114604ff0e25697972eb		https://www.encodeproject.org/files/ENCFF373TKM/@@download/ENCFF373TKM.bam	V29			released	s3://encode-public/2021/09/27/15ac3292-6eb0-4701-b0a1-0fca0eff77ff/ENCFF373TKM.bam	https://datasetencode.blob.core.windows.net/dataset/2021/09/27/15ac3292-6eb0-4701-b0a1-0fca0eff77ff/ENCFF373TKM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF985LGZ	bam	bam		alignments	GRCh38	ENCSR507JOF	long read RNA-seq	/human-donors/ENCDO882UJI/	EFO:0009747	WTC11	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-05-04	ENCODE				2	2_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF169CBQ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	393981849	ENCODE Processing Pipeline	34404865ca04fd00e407684a1f43dec6		https://www.encodeproject.org/files/ENCFF985LGZ/@@download/ENCFF985LGZ.bam	V29			released	s3://encode-public/2021/09/27/e4d79c4e-a437-4a96-a650-b9718149bd80/ENCFF985LGZ.bam	https://datasetencode.blob.core.windows.net/dataset/2021/09/27/e4d79c4e-a437-4a96-a650-b9718149bd80/ENCFF985LGZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF388HXU	bam	bam		alignments	GRCh38	ENCSR507JOF	long read RNA-seq	/human-donors/ENCDO882UJI/	EFO:0009747	WTC11	cell line	Homo sapiens											polyadenylated mRNA					unstranded	2021-05-04	ENCODE				3	3_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF708JUG/, /files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	873221328	ENCODE Processing Pipeline	d59c8c2251093f53c34ceadbe0ab455e		https://www.encodeproject.org/files/ENCFF388HXU/@@download/ENCFF388HXU.bam	V29			released	s3://encode-public/2021/09/27/eef5f819-ed64-4986-846b-f615b6775814/ENCFF388HXU.bam	https://datasetencode.blob.core.windows.net/dataset/2021/09/27/eef5f819-ed64-4986-846b-f615b6775814/ENCFF388HXU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF449MVA	bam	bam		alignments	GRCh38	ENCSR096QUP	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002170	upper lobe of right lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF835YYO/	461644932	ENCODE Processing Pipeline	448ed8f16f3d953a67ec1c9473a0a9ee		https://www.encodeproject.org/files/ENCFF449MVA/@@download/ENCFF449MVA.bam	V29			released	s3://encode-public/2021/04/07/9975f534-7307-4093-bf11-612a8237258a/ENCFF449MVA.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/9975f534-7307-4093-bf11-612a8237258a/ENCFF449MVA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF168AZV	bam	bam		alignments	GRCh38	ENCSR127HKN	long read RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				2	2_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF438WZJ/	355059671	ENCODE Processing Pipeline	61c93aaa848a73f3bd4bec8df0ebe0df		https://www.encodeproject.org/files/ENCFF168AZV/@@download/ENCFF168AZV.bam	V29			released	s3://encode-public/2022/02/16/c76f6318-8909-4fd2-a1e5-dee3e74fd4e9/ENCFF168AZV.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/16/c76f6318-8909-4fd2-a1e5-dee3e74fd4e9/ENCFF168AZV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF362CPC	bam	bam		alignments	GRCh38	ENCSR127HKN	long read RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF334KYW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	435575270	ENCODE Processing Pipeline	62502be9732f08cc28abd23f9d476598		https://www.encodeproject.org/files/ENCFF362CPC/@@download/ENCFF362CPC.bam	V29			released	s3://encode-public/2022/02/16/1511a31d-e927-45b7-80e6-da0e5ea12388/ENCFF362CPC.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/16/1511a31d-e927-45b7-80e6-da0e5ea12388/ENCFF362CPC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF940WVU	bam	bam		alignments	GRCh38	ENCSR127HKN	long read RNA-seq	/human-donors/ENCDO000AAW/	CL:0000223	endodermal cell	in vitro differentiated cells	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				3	3_1							/files/ENCFF911UGW/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF874IIX/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	450607355	ENCODE Processing Pipeline	154b74ba75d36c90bebbdb80bc3c30c2		https://www.encodeproject.org/files/ENCFF940WVU/@@download/ENCFF940WVU.bam	V29			released	s3://encode-public/2022/02/16/a13e8e6f-2797-4a97-ae2b-7ffde677972f/ENCFF940WVU.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/16/a13e8e6f-2797-4a97-ae2b-7ffde677972f/ENCFF940WVU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF045ZQI	bam	bam		alignments	GRCh38	ENCSR989ZYL	long read RNA-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens											polyadenylated mRNA					forward	2022-02-17	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF440LXJ/	283336880	ENCODE Processing Pipeline	9032e241a36161705a5a9cfa76434c17		https://www.encodeproject.org/files/ENCFF045ZQI/@@download/ENCFF045ZQI.bam	V29			released	s3://encode-public/2022/02/11/29d95b1e-929f-44e6-90b7-0c641735d029/ENCFF045ZQI.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/29d95b1e-929f-44e6-90b7-0c641735d029/ENCFF045ZQI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF320GCF	bam	bam		alignments	GRCh38	ENCSR989ZYL	long read RNA-seq	/human-donors/ENCDO027VXA/	EFO:0002106	A673	cell line	Homo sapiens											polyadenylated mRNA					forward	2022-02-17	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF240FZT/, /files/ENCFF911UGW/	415202756	ENCODE Processing Pipeline	1ea622b3441d78ddf81aa0585cfff262		https://www.encodeproject.org/files/ENCFF320GCF/@@download/ENCFF320GCF.bam	V29			released	s3://encode-public/2022/02/11/e02d1224-3de1-4f7c-b97c-0e4b0f4557d9/ENCFF320GCF.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/11/e02d1224-3de1-4f7c-b97c-0e4b0f4557d9/ENCFF320GCF.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF171AQO	bam	bam		alignments	GRCh38	ENCSR997RFW	long read RNA-seq	/human-donors/ENCDO392CRK/	UBERON:0004992	mucosa of descending colon	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF863NLH/	309369986	ENCODE Processing Pipeline	65bb91dfed37c7d34144dc68af206546		https://www.encodeproject.org/files/ENCFF171AQO/@@download/ENCFF171AQO.bam	V29			released	s3://encode-public/2021/04/07/35134d6f-bda6-493d-ac29-a5a62e3fea07/ENCFF171AQO.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/35134d6f-bda6-493d-ac29-a5a62e3fea07/ENCFF171AQO.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
