File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Donor(s)	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Index of	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Azure URL	File analysis title	File analysis status	Audit WARNING	Audit NOT_COMPLIANT	Audit ERROR
ENCFF867CPW	tsv	tsv		transcript quantifications	GRCh38	ENCSR549ELD	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002099	cardiac septum	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF626QRV/	24016441	ENCODE Processing Pipeline	63eb72bb875485acd15e83423b34c203		https://www.encodeproject.org/files/ENCFF867CPW/@@download/ENCFF867CPW.tsv	V29			released	s3://encode-public/2021/04/07/9f280d7a-a4f4-485b-86f7-5781ef174b82/ENCFF867CPW.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/9f280d7a-a4f4-485b-86f7-5781ef174b82/ENCFF867CPW.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF266NIM	bam	bam		unfiltered alignments	GRCh38	ENCSR700EBI	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0000947	aorta	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF189VLW/, /files/ENCFF001RTP/, /files/ENCFF144KHH/	766086734	ENCODE Processing Pipeline	e39ccc30815d64f8f336a07e7f5397a0		https://www.encodeproject.org/files/ENCFF266NIM/@@download/ENCFF266NIM.bam	V29			released	s3://encode-public/2021/04/07/ff30ad4a-2075-425a-b667-8671b3513f84/ENCFF266NIM.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/ff30ad4a-2075-425a-b667-8671b3513f84/ENCFF266NIM.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF532XQF	tsv	tsv		transcript quantifications	GRCh38	ENCSR700EBI	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0000947	aorta	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/ENCFF099TJN/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	27875503	ENCODE Processing Pipeline	4c4cba21f3b447438d51a423d12e37f3		https://www.encodeproject.org/files/ENCFF532XQF/@@download/ENCFF532XQF.tsv	V29			released	s3://encode-public/2021/04/07/d66c9d9b-8534-4160-9664-54025b9053c7/ENCFF532XQF.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/d66c9d9b-8534-4160-9664-54025b9053c7/ENCFF532XQF.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF262UCC	gtf	gtf		transcriptome annotations	GRCh38	ENCSR700EBI	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0000947	aorta	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/ENCFF099TJN/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	59690171	ENCODE Processing Pipeline	122e8ab5127877adbd8dece8df9d1adb		https://www.encodeproject.org/files/ENCFF262UCC/@@download/ENCFF262UCC.gtf.gz	V29			released	s3://encode-public/2021/04/07/ec195c63-0ef5-4174-a321-e7e9c845f1af/ENCFF262UCC.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/ec195c63-0ef5-4174-a321-e7e9c845f1af/ENCFF262UCC.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF099TJN	bam	bam		alignments	GRCh38	ENCSR700EBI	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0000947	aorta	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF266NIM/, /files/ENCFF911UGW/	306161247	ENCODE Processing Pipeline	b421ba1f721124a69cba98a54b5acdbe		https://www.encodeproject.org/files/ENCFF099TJN/@@download/ENCFF099TJN.bam	V29			released	s3://encode-public/2021/04/07/6a166d39-eae0-40ef-b37f-43fd2f67ffeb/ENCFF099TJN.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/6a166d39-eae0-40ef-b37f-43fd2f67ffeb/ENCFF099TJN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF791WUV	bam	bam		alignments	GRCh38	ENCSR563RLX	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/, /files/ENCFF900XHI/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	358455844	ENCODE Processing Pipeline	7d7f8f6b66fe651cd896aa825396e2ec		https://www.encodeproject.org/files/ENCFF791WUV/@@download/ENCFF791WUV.bam	V29			released	s3://encode-public/2021/07/20/9e287802-1f21-4127-87bb-57c62dcda00f/ENCFF791WUV.bam	https://datasetencode.blob.core.windows.net/dataset/2021/07/20/9e287802-1f21-4127-87bb-57c62dcda00f/ENCFF791WUV.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF900XHI	bam	bam		unfiltered alignments	GRCh38	ENCSR563RLX	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				1	1_1							/files/ENCFF001RTP/, /files/ENCFF417ALN/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	1308956918	ENCODE Processing Pipeline	12d5bd6224105d6b9d2ec4bd10793c46		https://www.encodeproject.org/files/ENCFF900XHI/@@download/ENCFF900XHI.bam	V29			released	s3://encode-public/2021/07/20/3f5e6f4c-407f-4830-919d-2e1dd5493e0c/ENCFF900XHI.bam	https://datasetencode.blob.core.windows.net/dataset/2021/07/20/3f5e6f4c-407f-4830-919d-2e1dd5493e0c/ENCFF900XHI.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF510JWS	tsv	tsv		transcript quantifications	GRCh38	ENCSR563RLX	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF791WUV/	17688003	ENCODE Processing Pipeline	e236e000b363cacbf62a5f03ac023b17		https://www.encodeproject.org/files/ENCFF510JWS/@@download/ENCFF510JWS.tsv	V29			released	s3://encode-public/2021/07/20/b265f68a-3ba3-4bd2-9462-3166861a4676/ENCFF510JWS.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/07/20/b265f68a-3ba3-4bd2-9462-3166861a4676/ENCFF510JWS.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF315XDC	gtf	gtf		transcriptome annotations	GRCh38	ENCSR563RLX	long read RNA-seq	/human-donors/ENCDO575WHY/	UBERON:0002369	adrenal gland	tissue	Homo sapiens											polyadenylated mRNA					forward	2021-08-02	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF791WUV/	60821969	ENCODE Processing Pipeline	515165dea23da5e9ef4a45dd26878acb		https://www.encodeproject.org/files/ENCFF315XDC/@@download/ENCFF315XDC.gtf.gz	V29			released	s3://encode-public/2021/07/20/3be3d3fe-14fd-422f-8399-bb2236ccf986/ENCFF315XDC.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2021/07/20/3be3d3fe-14fd-422f-8399-bb2236ccf986/ENCFF315XDC.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF369PVJ	bam	bam		unfiltered alignments	GRCh38	ENCSR323XND	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF250IWT/, /files/ENCFF001RTP/, /files/ENCFF189VLW/	1294935809	ENCODE Processing Pipeline	5577602eb6d9a32804fee177995077e7		https://www.encodeproject.org/files/ENCFF369PVJ/@@download/ENCFF369PVJ.bam	V29			released	s3://encode-public/2021/04/07/ca027aa1-7df0-4698-8fb0-57c4711b04f7/ENCFF369PVJ.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/ca027aa1-7df0-4698-8fb0-57c4711b04f7/ENCFF369PVJ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF645HMM	gtf	gtf		transcriptome annotations	GRCh38	ENCSR323XND	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/ENCFF767KXS/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	67299641	ENCODE Processing Pipeline	3f5835d789d1c1e118dbd21715c6d887		https://www.encodeproject.org/files/ENCFF645HMM/@@download/ENCFF645HMM.gtf.gz	V29			released	s3://encode-public/2021/04/07/dda95d43-05b2-4f26-b000-869c62a283df/ENCFF645HMM.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/dda95d43-05b2-4f26-b000-869c62a283df/ENCFF645HMM.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF824UPT	tsv	tsv		transcript quantifications	GRCh38	ENCSR323XND	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/ENCFF767KXS/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	30938420	ENCODE Processing Pipeline	3413f6e724ec17eb656dd8c960e9d279		https://www.encodeproject.org/files/ENCFF824UPT/@@download/ENCFF824UPT.tsv	V29			released	s3://encode-public/2021/04/07/c3d36135-8900-44d0-9feb-b756b348e92a/ENCFF824UPT.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/c3d36135-8900-44d0-9feb-b756b348e92a/ENCFF824UPT.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF767KXS	bam	bam		alignments	GRCh38	ENCSR323XND	long read RNA-seq	/human-donors/ENCDO520EJG/	UBERON:0002171	lower lobe of right lung	tissue	Homo sapiens											polyadenylated mRNA					unstranded	2021-06-10	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF369PVJ/, /files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	441013964	ENCODE Processing Pipeline	b81650807fd550b97bb8afbbcf0050af		https://www.encodeproject.org/files/ENCFF767KXS/@@download/ENCFF767KXS.bam	V29			released	s3://encode-public/2021/04/07/04274cdd-e802-41bb-8a5b-c59d813b85b7/ENCFF767KXS.bam	https://datasetencode.blob.core.windows.net/dataset/2021/04/07/04274cdd-e802-41bb-8a5b-c59d813b85b7/ENCFF767KXS.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF062CHV	tsv	tsv		transcript quantifications	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF049QIP/	25180092	ENCODE Processing Pipeline	e05cc495f0e585a3b3ec4751d50d3be7		https://www.encodeproject.org/files/ENCFF062CHV/@@download/ENCFF062CHV.tsv	V29			released	s3://encode-public/2021/12/13/56025587-5b6f-4eb4-b537-3939cd888686/ENCFF062CHV.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/56025587-5b6f-4eb4-b537-3939cd888686/ENCFF062CHV.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF714EJD	bam	bam		unfiltered alignments	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				2	2_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF096UHO/, /files/ENCFF001RTP/	1601721231	ENCODE Processing Pipeline	faa09f1530ec20f6adb88302664a47d6		https://www.encodeproject.org/files/ENCFF714EJD/@@download/ENCFF714EJD.bam	V29			released	s3://encode-public/2021/12/13/03b7e920-6898-41be-b94f-9b931dc1cd62/ENCFF714EJD.bam	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/03b7e920-6898-41be-b94f-9b931dc1cd62/ENCFF714EJD.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF600UQU	bam	bam		alignments	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				2	2_1							/files/ENCFF714EJD/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/	442813457	ENCODE Processing Pipeline	8b278384654a96cfd46756994aea7e49		https://www.encodeproject.org/files/ENCFF600UQU/@@download/ENCFF600UQU.bam	V29			released	s3://encode-public/2021/12/13/c6f5133d-20c5-4781-8668-4646f0595e45/ENCFF600UQU.bam	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/c6f5133d-20c5-4781-8668-4646f0595e45/ENCFF600UQU.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF717UEN	bam	bam		unfiltered alignments	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				1	1_1							/files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/ENCFF001RTP/, /files/ENCFF033LRZ/	1589766835	ENCODE Processing Pipeline	1df16fcf120e9475331cc0731306274f		https://www.encodeproject.org/files/ENCFF717UEN/@@download/ENCFF717UEN.bam	V29			released	s3://encode-public/2021/12/13/aaa606ba-760d-4372-a596-9c9d6ab7ec30/ENCFF717UEN.bam	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/aaa606ba-760d-4372-a596-9c9d6ab7ec30/ENCFF717UEN.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF049QIP	bam	bam		alignments	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				1	1_1							/files/ENCFF717UEN/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF911UGW/	436776276	ENCODE Processing Pipeline	5cba60c3aa0c913300909674d09e7cd0		https://www.encodeproject.org/files/ENCFF049QIP/@@download/ENCFF049QIP.bam	V29			released	s3://encode-public/2021/12/13/873c9c21-f6d6-4063-bc9c-68a7a96e2232/ENCFF049QIP.bam	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/873c9c21-f6d6-4063-bc9c-68a7a96e2232/ENCFF049QIP.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF997SQD	tsv	tsv		transcript quantifications	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				2	2_1							/files/ENCFF600UQU/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	25642816	ENCODE Processing Pipeline	f4c37d4dba4801ba1bb9d2e90f488167		https://www.encodeproject.org/files/ENCFF997SQD/@@download/ENCFF997SQD.tsv	V29			released	s3://encode-public/2021/12/13/e8ba7d12-6776-4b5f-842f-f256126745cb/ENCFF997SQD.tsv	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/e8ba7d12-6776-4b5f-842f-f256126745cb/ENCFF997SQD.tsv?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF247HMI	gtf	gtf		transcriptome annotations	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				1	1_1							/files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF049QIP/	64418183	ENCODE Processing Pipeline	211ee9dee29e5f029a62fa61f6564f30		https://www.encodeproject.org/files/ENCFF247HMI/@@download/ENCFF247HMI.gtf.gz	V29			released	s3://encode-public/2021/12/13/071245f6-e2e7-4593-907b-61b4278a6d82/ENCFF247HMI.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/071245f6-e2e7-4593-907b-61b4278a6d82/ENCFF247HMI.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF294ACH	gtf	gtf		transcriptome annotations	GRCh38	ENCSR687RWI	long read RNA-seq	/human-donors/ENCDO628LXZ/	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens											polyadenylated mRNA					forward	2021-12-13	ENCODE				2	2_1							/files/ENCFF600UQU/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	65311546	ENCODE Processing Pipeline	d66304cca9b00cfa8ee8882e109ad950		https://www.encodeproject.org/files/ENCFF294ACH/@@download/ENCFF294ACH.gtf.gz	V29			released	s3://encode-public/2021/12/13/8e1e1586-44bd-490b-9f57-c7f3d5fee78a/ENCFF294ACH.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2021/12/13/8e1e1586-44bd-490b-9f57-c7f3d5fee78a/ENCFF294ACH.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released			
ENCFF721HVH	gtf	gtf		transcriptome annotations	GRCh38	ENCSR271KEJ	long read RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				1	1_1							/files/ENCFF213XDA/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/	54404006	ENCODE Processing Pipeline	fd870491c4c564ecaa707f11e7902df2		https://www.encodeproject.org/files/ENCFF721HVH/@@download/ENCFF721HVH.gtf.gz	V29			released	s3://encode-public/2022/02/10/4493b23b-7c1e-4a65-a583-1229c3477add/ENCFF721HVH.gtf.gz	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/4493b23b-7c1e-4a65-a583-1229c3477add/ENCFF721HVH.gtf.gz?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		insufficient sequencing depth	
ENCFF510OTC	bam	bam		unfiltered alignments	GRCh38	ENCSR271KEJ	long read RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				1	1_1							/files/ENCFF853OFP/, /files/ENCFF001RTP/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	656925353	ENCODE Processing Pipeline	f2d1414d1644f52ec402519ce76a0a4b		https://www.encodeproject.org/files/ENCFF510OTC/@@download/ENCFF510OTC.bam	V29			released	s3://encode-public/2022/02/10/f810df47-2dc8-4822-87bb-0e056979229a/ENCFF510OTC.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/f810df47-2dc8-4822-87bb-0e056979229a/ENCFF510OTC.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		insufficient sequencing depth	
ENCFF410FON	bam	bam		unfiltered alignments	GRCh38	ENCSR271KEJ	long read RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				2	2_1							/files/ENCFF001RTP/, /files/ENCFF400BQQ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	197552307	ENCODE Processing Pipeline	6b406cf6b316cf11a166740e42519e80		https://www.encodeproject.org/files/ENCFF410FON/@@download/ENCFF410FON.bam	V29			released	s3://encode-public/2022/02/10/0c9d903d-8cba-4613-8c2a-e902df58d8e1/ENCFF410FON.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/0c9d903d-8cba-4613-8c2a-e902df58d8e1/ENCFF410FON.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		insufficient sequencing depth	
ENCFF657BYH	bam	bam		unfiltered alignments	GRCh38	ENCSR271KEJ	long read RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				3	3_1							/files/ENCFF001RTP/, /files/ENCFF436GKZ/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	1155359504	ENCODE Processing Pipeline	1239b242d759cf408941d74822cb5284		https://www.encodeproject.org/files/ENCFF657BYH/@@download/ENCFF657BYH.bam	V29			released	s3://encode-public/2022/02/10/25c7618d-3530-4510-b0aa-09c970bd473c/ENCFF657BYH.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/25c7618d-3530-4510-b0aa-09c970bd473c/ENCFF657BYH.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		insufficient sequencing depth	
ENCFF213XDA	bam	bam		alignments	GRCh38	ENCSR271KEJ	long read RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				1	1_1							/files/ENCFF911UGW/, /files/ENCFF510OTC/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	218443674	ENCODE Processing Pipeline	b6cfed914b16db47d8e493454cc1fca1		https://www.encodeproject.org/files/ENCFF213XDA/@@download/ENCFF213XDA.bam	V29			released	s3://encode-public/2022/02/10/ffa986ac-9453-423e-a714-ee894f80c3b6/ENCFF213XDA.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/ffa986ac-9453-423e-a714-ee894f80c3b6/ENCFF213XDA.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		insufficient sequencing depth	
ENCFF281VKZ	bam	bam		alignments	GRCh38	ENCSR271KEJ	long read RNA-seq	/human-donors/ENCDO000AAW/	EFO:0003042	H1	cell line	Homo sapiens											polyadenylated mRNA					forward	2021-10-08	ENCODE				2	2_1							/files/ENCFF911UGW/, /files/gencode.v29.primary_assembly.annotation_UCSC_names/, /files/ENCFF410FON/, /files/GRCh38_no_alt_analysis_set_GCA_000001405.15/	70990358	ENCODE Processing Pipeline	793881c36cc3f73a7773b044f591a4c8		https://www.encodeproject.org/files/ENCFF281VKZ/@@download/ENCFF281VKZ.bam	V29			released	s3://encode-public/2022/02/10/20dc89cd-2c79-47a7-9e3a-cb355aa2a527/ENCFF281VKZ.bam	https://datasetencode.blob.core.windows.net/dataset/2022/02/10/20dc89cd-2c79-47a7-9e3a-cb355aa2a527/ENCFF281VKZ.bam?sv=2019-10-10&si=prod&sr=c&sig=9qSQZo4ggrCNpybBExU8SypuUZV33igI11xw0P7rB3c%3D	ENCODE4 v2.0.0 GRCh38 V29	released		insufficient sequencing depth	
